task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
single_shape,bn2_w16_gap,retention_1,3,prob_fidelity,random,100,0.061589143849176665,0.04167906348150419,0.05331911342055196,0.06985917427780136
single_shape,bn2_w16_gap,retention_1,4,prob_fidelity,random,100,0.05389469154183491,0.05028289147470554,0.04391747497794582,0.063871908105724
single_shape,bn2_w16_gap,retention_1,5,prob_fidelity,random,100,0.03934581672993062,0.05672324799701291,0.028090693707459292,0.05060093975240195
single_shape,bn2_w16_gap,retention_1,6,prob_fidelity,random,100,0.036289849974218386,0.0532822687301654,0.025717491890880677,0.046862208057556094
single_shape,bn2_w16_gap,retention_1,7,prob_fidelity,random,100,0.04029659720034063,0.06246294121009771,0.027902594520838462,0.0526905998798428
single_shape,bn2_w16_gap,retention_1,8,prob_fidelity,random,100,0.06813853357162533,0.06920062806384386,0.054407627645154756,0.0818694394980959
single_shape,bn2_w16_gap,retention_1,9,prob_fidelity,random,100,0.08549801720009122,0.06397052715757741,0.07280487676129278,0.09819115763888965
single_shape,bn2_w16_gap,retention_1,10,prob_fidelity,random,100,0.1067475211911995,0.06982124778966022,0.09289347084668355,0.12060157153571545
single_shape,bn2_w16_gap,retention_1,11,prob_fidelity,random,100,0.09949379248447764,0.07061593537743767,0.08548205888167336,0.11350552608728191
single_shape,bn2_w16_gap,retention_1,12,prob_fidelity,random,100,0.04549982710402625,0.07444409348584743,0.030728503880016005,0.060271150328036496
single_shape,bn2_w16_gap,retention_1,13,prob_fidelity,random,100,0.010382080320930742,0.08123368322572444,-0.0057364448086976196,0.026500605450559104
single_shape,bn2_w16_gap,retention_1,14,prob_fidelity,random,100,-0.014163695919045873,0.09040865950241571,-0.03210273539453564,0.0037753435564438966
single_shape,bn2_w16_gap,retention_1,15,prob_fidelity,random,100,0.03570029538553287,0.0927905394127235,0.017288639260575518,0.054111951510490225
single_shape,bn2_w16_gap,retention_1,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn2_w16_gmp,release_default,1,prob_fidelity,random,100,0.0018193401431505691,0.017040631586354077,-0.001561890862787701,0.0052005711490888396
single_shape,bn2_w16_gmp,release_default,2,prob_fidelity,random,100,-0.01180507469375396,0.027856942228198848,-0.017332496392609524,-0.006277652994898394
single_shape,bn2_w16_gmp,release_default,3,prob_fidelity,random,100,-0.008083114678227749,0.04069338393170273,-0.016157564899697635,-8.664456757860942e-06
single_shape,bn2_w16_gmp,release_default,4,prob_fidelity,random,100,0.017132297949315676,0.04768758289319719,0.007670046913629245,0.026594548985002107
single_shape,bn2_w16_gmp,release_default,5,prob_fidelity,random,100,0.043249371841981556,0.0475072102381458,0.03382291065427069,0.05267583302969242
single_shape,bn2_w16_gmp,release_default,6,prob_fidelity,random,100,0.05356504718401312,0.04814203537355985,0.04401262291680408,0.06311747145122217
single_shape,bn2_w16_gmp,release_default,7,prob_fidelity,random,100,0.05442373445227497,0.04899583322123028,0.04470189816880836,0.06414557073574158
single_shape,bn2_w16_gmp,release_default,8,prob_fidelity,random,100,0.05346169374681354,0.05233742842452494,0.04307681247857522,0.06384657501505185
single_shape,bn2_w16_gmp,release_default,9,prob_fidelity,random,100,0.05599206670207136,0.05156268339894678,0.045760911655123984,0.06622322174901873
single_shape,bn2_w16_gmp,release_default,10,prob_fidelity,random,100,0.048905009737972335,0.05650584378027189,0.0376930244287214,0.06011699504722327
single_shape,bn2_w16_gmp,release_default,11,prob_fidelity,random,100,0.033600731395895735,0.057908433290423444,0.022110441898428795,0.04509102089336267
single_shape,bn2_w16_gmp,release_default,12,prob_fidelity,random,100,0.012587618614981816,0.055265628373823365,0.0016217189490402555,0.023553518280923377
single_shape,bn2_w16_gmp,release_default,13,prob_fidelity,random,100,-9.526143095007544e-05,0.05309801594104206,-0.010631059763532222,0.010440536901632071
single_shape,bn2_w16_gmp,release_default,14,prob_fidelity,random,100,-0.005119211054471715,0.03973114209632667,-0.013002731619813725,0.0027643095108702944
single_shape,bn2_w16_gmp,release_default,15,prob_fidelity,random,100,-0.002227652204993438,0.020881795444087768,-0.006371053454965335,0.001915749044978459
single_shape,bn2_w16_gmp,release_default,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn2_w16_gmp,retention_1,1,prob_fidelity,random,100,0.01916731362667724,0.02737705298123428,0.013735112365692788,0.02459951488766169
single_shape,bn2_w16_gmp,retention_1,2,prob_fidelity,random,100,-0.002764219622246086,0.035503142636464036,-0.009808813367632329,0.004280374123140156
single_shape,bn2_w16_gmp,retention_1,3,prob_fidelity,random,100,-0.019297441118592683,0.04329509771966091,-0.027888127800186846,-0.010706754436998521
single_shape,bn2_w16_gmp,retention_1,4,prob_fidelity,random,100,0.01711577948862622,0.057380374266236156,0.00573026835788234,0.028501290619370102
single_shape,bn2_w16_gmp,retention_1,5,prob_fidelity,random,100,0.04692599331520712,0.06128746466443381,0.034765230684514814,0.05908675594589943
single_shape,bn2_w16_gmp,retention_1,6,prob_fidelity,random,100,0.05151088449020577,0.06454890108729254,0.0387029821158377,0.06431878686457385
single_shape,bn2_w16_gmp,retention_1,7,prob_fidelity,random,100,0.05148380013897953,0.0669016520205786,0.03820906093614276,0.0647585393418163
single_shape,bn2_w16_gmp,retention_1,8,prob_fidelity,random,100,0.05451715212755879,0.06349631218139246,0.04191810622820459,0.06711619802691299
single_shape,bn2_w16_gmp,retention_1,9,prob_fidelity,random,100,0.04313313044763346,0.06280809437819461,0.030670641891428128,0.05559561900383879
single_shape,bn2_w16_gmp,retention_1,10,prob_fidelity,random,100,0.03299344895107747,0.06908541762546233,0.019285403275090526,0.04670149462706441
single_shape,bn2_w16_gmp,retention_1,11,prob_fidelity,random,100,0.03446148446887392,0.06837719888915494,0.0208939647550882,0.04802900418265964
single_shape,bn2_w16_gmp,retention_1,12,prob_fidelity,random,100,0.02079317909339673,0.07626005058403275,0.005661530583629188,0.035924827603164275
single_shape,bn2_w16_gmp,retention_1,13,prob_fidelity,random,100,-0.00529260823934142,0.06843879595663067,-0.01887235014767247,0.008287133668989633
single_shape,bn2_w16_gmp,retention_1,14,prob_fidelity,random,100,-0.0212155725522761,0.06209994676039242,-0.03353754925773456,-0.008893595846817634
single_shape,bn2_w16_gmp,retention_1,15,prob_fidelity,random,100,-0.018407388572434066,0.041830794295389745,-0.026707525686357737,-0.010107251458510394
single_shape,bn2_w16_gmp,retention_1,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gap,release_default,1,prob_fidelity,random,100,-0.0038600473654798613,0.04655793630663726,-0.013098152010530897,0.005378057279571174
single_shape,bn4_w16_gap,release_default,2,prob_fidelity,random,100,0.034287091198407144,0.049430956973826636,0.02447891692234658,0.04409526547446771
single_shape,bn4_w16_gap,release_default,3,prob_fidelity,random,100,0.05668650047761702,0.05068781828803794,0.04662893764901133,0.0667440633062227
single_shape,bn4_w16_gap,release_default,4,prob_fidelity,random,100,0.07550135915472393,0.04791642543488535,0.06599370079399132,0.08500901751545654
single_shape,bn4_w16_gap,release_default,5,prob_fidelity,random,100,0.07267681636510429,0.04537407191437783,0.06367361609960331,0.08168001663060526
single_shape,bn4_w16_gap,release_default,6,prob_fidelity,random,100,0.0769612119088761,0.056377500204349396,0.06577469274952243,0.08814773106822978
single_shape,bn4_w16_gap,release_default,7,prob_fidelity,random,100,0.07581898864305044,0.055395135622676214,0.06482739192925616,0.08681058535684472
single_shape,bn4_w16_gap,release_default,8,prob_fidelity,random,100,0.0591771983282751,0.05564366652589221,0.0481362876913654,0.07021810896518481
single_shape,bn4_w16_gap,release_default,9,prob_fidelity,random,100,0.06427999575043952,0.06308389320957775,0.05176278272258838,0.07679720877829066
single_shape,bn4_w16_gap,release_default,10,prob_fidelity,random,100,0.0656474479457291,0.06499947488189707,0.05275014195524153,0.07854475393621667
single_shape,bn4_w16_gap,release_default,11,prob_fidelity,random,100,0.06924735687665903,0.0653910395664663,0.056272355957694975,0.08222235779562309
single_shape,bn4_w16_gap,release_default,12,prob_fidelity,random,100,0.05375522046385564,0.06738636621039881,0.04038430344980729,0.06712613747790398
single_shape,bn4_w16_gap,release_default,13,prob_fidelity,random,100,0.06175485647579726,0.06527441976889001,0.04880299545475735,0.07470671749683717
single_shape,bn4_w16_gap,release_default,14,prob_fidelity,random,100,0.03442917786722604,0.06868978713964145,0.020799633862892117,0.04805872187155996
single_shape,bn4_w16_gap,release_default,15,prob_fidelity,random,100,0.029885325597700973,0.07324293386575384,0.01535233850166581,0.04441831269373614
single_shape,bn4_w16_gap,release_default,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gap,retention_1,1,prob_fidelity,random,100,0.008821605545545237,0.056924517251918175,-0.0024734536636677133,0.020116664754758186
single_shape,bn4_w16_gap,retention_1,2,prob_fidelity,random,100,0.0388811973975213,0.04585155258978864,0.029783254606999827,0.04797914018804277
single_shape,bn4_w16_gap,retention_1,3,prob_fidelity,random,100,0.10718572776006471,0.05400474218112921,0.09647001526987965,0.11790144025024978
single_shape,bn4_w16_gap,retention_1,4,prob_fidelity,random,100,0.07595407317140931,0.05172088393194971,0.0656915277065285,0.08621661863629013
single_shape,bn4_w16_gap,retention_1,5,prob_fidelity,random,100,0.08660562177251972,0.05792458669719664,0.07511212708869826,0.09809911645634119
single_shape,bn4_w16_gap,retention_1,6,prob_fidelity,random,100,0.10588198796166173,0.058797328167986766,0.09421532243577084,0.11754865348755263
single_shape,bn4_w16_gap,retention_1,7,prob_fidelity,random,100,0.09669632953559341,0.05755737656007723,0.08527569730965862,0.10811696176152821
single_shape,bn4_w16_gap,retention_1,8,prob_fidelity,random,100,0.0703280154090138,0.057334430297260236,0.05895162055847644,0.08170441025955116
single_shape,bn4_w16_gap,retention_1,9,prob_fidelity,random,100,0.04292661295719273,0.061939728264460085,0.030636427077292926,0.05521679883709253
single_shape,bn4_w16_gap,retention_1,10,prob_fidelity,random,100,0.044667427971002545,0.059596419362251234,0.03284220541575936,0.05649265052624573
single_shape,bn4_w16_gap,retention_1,11,prob_fidelity,random,100,0.021284153685540458,0.06440875819929603,0.008504058700573075,0.03406424867050784
single_shape,bn4_w16_gap,retention_1,12,prob_fidelity,random,100,0.023895437949581936,0.06432026279052017,0.01113290237363762,0.03665797352552625
single_shape,bn4_w16_gap,retention_1,13,prob_fidelity,random,100,0.0262395390859044,0.06731166635480251,0.012883444143831576,0.03959563402797722
single_shape,bn4_w16_gap,retention_1,14,prob_fidelity,random,100,0.03508300762892424,0.07544903551156319,0.020112282104635313,0.05005373315321317
single_shape,bn4_w16_gap,retention_1,15,prob_fidelity,random,100,0.006455410805699573,0.08017963659350714,-0.009453968604387976,0.02236479021578712
single_shape,bn4_w16_gap,retention_1,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gmp,release_default,1,prob_fidelity,random,100,-0.0007234524302609462,0.018635291543828446,-0.0044210985681628874,0.0029741937076409953
single_shape,bn4_w16_gmp,release_default,2,prob_fidelity,random,100,0.008835037151290194,0.029342140862298405,0.0030129198218092953,0.014657154480771093
single_shape,bn4_w16_gmp,release_default,3,prob_fidelity,random,100,0.023534884098636594,0.040017114615480145,0.015594620381275367,0.03147514781599782
single_shape,bn4_w16_gmp,release_default,4,prob_fidelity,random,100,0.036311749664399984,0.053733306342693174,0.02564989593340421,0.04697360339539576
single_shape,bn4_w16_gmp,release_default,5,prob_fidelity,random,100,0.036002913935829294,0.049224865243335414,0.026235632730290975,0.04577019514136761
single_shape,bn4_w16_gmp,release_default,6,prob_fidelity,random,100,0.041796106180669146,0.049147365563352446,0.032044202593007304,0.05154800976833099
single_shape,bn4_w16_gmp,release_default,7,prob_fidelity,random,100,0.035952927608070236,0.05092269852565093,0.02584875944455811,0.04605709577158236
single_shape,bn4_w16_gmp,release_default,8,prob_fidelity,random,100,0.02830967978775695,0.05757779376648718,0.01688499634511589,0.039734363230398015
single_shape,bn4_w16_gmp,release_default,9,prob_fidelity,random,100,0.021643600101705466,0.05589021096741651,0.010553769698776572,0.032733430504634356
single_shape,bn4_w16_gmp,release_default,10,prob_fidelity,random,100,0.013929749126890599,0.06324912244256341,0.0013797510345406779,0.02647974721924052
single_shape,bn4_w16_gmp,release_default,11,prob_fidelity,random,100,-0.0056359928357181425,0.06110503685814297,-0.017760557831842154,0.006488572160405868
single_shape,bn4_w16_gmp,release_default,12,prob_fidelity,random,100,-0.0043564746481220915,0.05480057628774843,-0.015230097890807601,0.006517148594563418
single_shape,bn4_w16_gmp,release_default,13,prob_fidelity,random,100,0.0016537867510358433,0.04736567556676767,-0.007744590887256455,0.011052164389328142
single_shape,bn4_w16_gmp,release_default,14,prob_fidelity,random,100,-0.002213302800245039,0.03981521167806486,-0.010113504594506816,0.005686898994016738
single_shape,bn4_w16_gmp,release_default,15,prob_fidelity,random,100,0.0009450723626607513,0.01885699749754673,-0.0027965650464047355,0.004686709771726238
single_shape,bn4_w16_gmp,release_default,16,prob_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gmp,retention_1,1,prob_fidelity,random,100,0.0004205732126656998,0.01841423993763609,-0.003233211490818014,0.004074357916149414
single_shape,bn4_w16_gmp,retention_1,2,prob_fidelity,random,100,0.01181188348568982,0.028123291148938852,0.0062316123824773485,0.01739215458890229
single_shape,bn4_w16_gmp,retention_1,3,prob_fidelity,random,100,0.02376190361854785,0.04197346914441738,0.01543345671922361,0.03209035051787209
single_shape,bn4_w16_gmp,retention_1,4,prob_fidelity,random,100,0.040008371712889776,0.054099595837281425,0.029273838199458998,0.05074290522632055
single_shape,bn4_w16_gmp,retention_1,5,prob_fidelity,random,100,0.039575185625397975,0.04736616250588895,0.03017671136781979,0.04897365988297616
single_shape,bn4_w16_gmp,retention_1,6,prob_fidelity,random,100,0.041295141006341636,0.04716205190891448,0.03193716671941497,0.050653115293268304
single_shape,bn4_w16_gmp,retention_1,7,prob_fidelity,random,100,0.03096504780994111,0.052553474857062084,0.020537298242325794,0.041392797377556426
single_shape,bn4_w16_gmp,retention_1,8,prob_fidelity,random,100,0.02603052270802034,0.059399266745871544,0.014244419509124173,0.03781662590691651
single_shape,bn4_w16_gmp,retention_1,9,prob_fidelity,random,100,0.02373226688418384,0.06290734165307693,0.011250085515456483,0.036214448252911195
single_shape,bn4_w16_gmp,retention_1,10,prob_fidelity,random,100,0.00858378205028805,0.06717233735604505,-0.004744666995666563,0.021912231096242664
single_shape,bn4_w16_gmp,retention_1,11,prob_fidelity,random,100,0.005278129077674034,0.06154143497723372,-0.0069330267730040055,0.017489284928352073
single_shape,bn4_w16_gmp,retention_1,12,prob_fidelity,random,100,0.003028536349301287,0.057220094542411094,-0.008325171806941666,0.01438224450554424
single_shape,bn4_w16_gmp,retention_1,13,prob_fidelity,random,100,-0.0008925585525604979,0.0481158586843858,-0.01043978879672998,0.008654671691608986
