task,architecture,block,metric,delta
single_shape,bn4_w16_gmp,6048,prob_input_effect_mpp,-0.0002225935459136963
single_shape,bn4_w16_gmp,6049,prob_input_effect_mpp,-0.00014889240264892578
single_shape,bn4_w16_gmp,6050,prob_input_effect_mpp,-0.0005301535129547119
single_shape,bn4_w16_gmp,6051,prob_input_effect_mpp,0.00013780593872070312
single_shape,bn4_w16_gmp,6052,prob_input_effect_mpp,0.0009387731552124023
single_shape,bn4_w16_gmp,6053,prob_input_effect_mpp,0.001579582691192627
single_shape,bn4_w16_gmp,6054,prob_input_effect_mpp,0.0013564229011535645
single_shape,bn4_w16_gmp,6055,prob_input_effect_mpp,7.152557373046875e-07
single_shape,bn4_w16_gmp,6056,prob_input_effect_mpp,0.0005749762058258057
single_shape,bn4_w16_gmp,6057,prob_input_effect_mpp,-0.00011673569679260254
single_shape,bn4_w16_gmp,6058,prob_input_effect_mpp,0.00024214386940002441
single_shape,bn4_w16_gmp,6059,prob_input_effect_mpp,0.001915276050567627
single_shape,bn4_w16_gmp,6060,prob_input_effect_mpp,0.0008027255535125732
single_shape,bn4_w16_gmp,6061,prob_input_effect_mpp,0.00014385581016540527
single_shape,bn4_w16_gmp,6062,prob_input_effect_mpp,0.00011113286018371582
single_shape,bn4_w16_gmp,6063,prob_input_effect_mpp,9.328126907348633e-05
single_shape,bn4_w16_gmp,6064,prob_input_effect_mpp,0.0005236268043518066
single_shape,bn4_w16_gmp,6065,prob_input_effect_mpp,0.0002830326557159424
single_shape,bn4_w16_gmp,6066,prob_input_effect_mpp,0.00012448430061340332
single_shape,bn4_w16_gmp,6067,prob_input_effect_mpp,2.2351741790771484e-05
single_shape,bn4_w16_gmp,6068,prob_input_effect_mpp,0.0004157423973083496
single_shape,bn4_w16_gmp,6069,prob_input_effect_mpp,0.00021025538444519043
single_shape,bn4_w16_gmp,6070,prob_input_effect_mpp,7.56382942199707e-05
single_shape,bn4_w16_gmp,6071,prob_input_effect_mpp,0.000483095645904541
single_shape,bn4_w16_gmp,6072,prob_input_effect_mpp,6.0498714447021484e-05
single_shape,bn4_w16_gmp,6073,prob_input_effect_mpp,0.0006001293659210205
single_shape,bn4_w16_gmp,6074,prob_input_effect_mpp,-0.0004571974277496338
single_shape,bn4_w16_gmp,6075,prob_input_effect_mpp,-3.153085708618164e-05
single_shape,bn4_w16_gmp,6076,prob_input_effect_mpp,8.96155834197998e-05
single_shape,bn4_w16_gmp,6077,prob_input_effect_mpp,0.0004907548427581787
single_shape,bn4_w16_gmp,6078,prob_input_effect_mpp,0.0009940862655639648
single_shape,bn4_w16_gmp,6079,prob_input_effect_mpp,0.0008735060691833496
single_shape,bn4_w16_gmp,6080,prob_input_effect_mpp,0.0004926323890686035
single_shape,bn4_w16_gmp,6081,prob_input_effect_mpp,0.00011309981346130371
single_shape,bn4_w16_gmp,6082,prob_input_effect_mpp,0.0009965002536773682
single_shape,bn4_w16_gmp,6083,prob_input_effect_mpp,-0.00011420249938964844
single_shape,bn4_w16_gmp,6084,prob_input_effect_mpp,9.882450103759766e-05
single_shape,bn4_w16_gmp,6085,prob_input_effect_mpp,0.0005402266979217529
single_shape,bn4_w16_gmp,6086,prob_input_effect_mpp,0.0015027821063995361
single_shape,bn4_w16_gmp,6087,prob_input_effect_mpp,0.0007414817810058594
single_shape,bn4_w16_gmp,6088,prob_input_effect_mpp,0.0004424154758453369
single_shape,bn4_w16_gmp,6089,prob_input_effect_mpp,0.0012036561965942383
single_shape,bn4_w16_gmp,6090,prob_input_effect_mpp,0.0003712475299835205
single_shape,bn4_w16_gmp,6091,prob_input_effect_mpp,0.0005114078521728516
single_shape,bn4_w16_gmp,6092,prob_input_effect_mpp,-0.0004094243049621582
single_shape,bn4_w16_gmp,6093,prob_input_effect_mpp,0.00040328502655029297
single_shape,bn4_w16_gmp,6094,prob_input_effect_mpp,-0.00012362003326416016
single_shape,bn4_w16_gmp,6095,prob_input_effect_mpp,0.0010034441947937012
single_shape,bn4_w16_gmp,6096,prob_input_effect_mpp,0.00038433074951171875
single_shape,bn4_w16_gmp,6097,prob_input_effect_mpp,0.0016858875751495361
single_shape,bn4_w16_gmp,6098,prob_input_effect_mpp,0.0009307265281677246
single_shape,bn4_w16_gmp,6099,prob_input_effect_mpp,0.00021845102310180664
single_shape,plain2_w16_gap,6000,prob_input_effect_mpp,0.3959794044494629
single_shape,plain2_w16_gap,6001,prob_input_effect_mpp,0.4208313524723053
single_shape,plain2_w16_gap,6002,prob_input_effect_mpp,0.42426344752311707
single_shape,plain2_w16_gap,6003,prob_input_effect_mpp,0.4369718134403229
single_shape,plain2_w16_gap,6004,prob_input_effect_mpp,0.4301547706127167
single_shape,plain2_w16_gap,6005,prob_input_effect_mpp,0.4689808189868927
single_shape,plain2_w16_gap,6006,prob_input_effect_mpp,0.4524928033351898
single_shape,plain2_w16_gap,6007,prob_input_effect_mpp,0.4167609214782715
single_shape,plain2_w16_gap,6008,prob_input_effect_mpp,0.45728111267089844
single_shape,plain2_w16_gap,6009,prob_input_effect_mpp,0.4671594500541687
single_shape,plain2_w16_gap,6010,prob_input_effect_mpp,0.43838274478912354
single_shape,plain2_w16_gap,6011,prob_input_effect_mpp,0.49558860063552856
single_shape,plain2_w16_gap,6012,prob_input_effect_mpp,0.4531869888305664
single_shape,plain2_w16_gap,6013,prob_input_effect_mpp,0.4271193742752075
single_shape,plain2_w16_gap,6014,prob_input_effect_mpp,0.44790762662887573
single_shape,plain2_w16_gap,6015,prob_input_effect_mpp,0.4210416376590729
single_shape,plain2_w16_gap,6016,prob_input_effect_mpp,0.4673190116882324
single_shape,plain2_w16_gap,6017,prob_input_effect_mpp,0.4286233186721802
single_shape,plain2_w16_gap,6018,prob_input_effect_mpp,0.4513711631298065
single_shape,plain2_w16_gap,6019,prob_input_effect_mpp,0.4544752538204193
single_shape,plain2_w16_gap,6020,prob_input_effect_mpp,0.5405828356742859
single_shape,plain2_w16_gap,6021,prob_input_effect_mpp,0.44294583797454834
single_shape,plain2_w16_gap,6022,prob_input_effect_mpp,0.4726197421550751
single_shape,plain2_w16_gap,6023,prob_input_effect_mpp,0.43584099411964417
single_shape,plain2_w16_gap,6024,prob_input_effect_mpp,0.49990689754486084
single_shape,plain2_w16_gap,6025,prob_input_effect_mpp,0.5124248266220093
single_shape,plain2_w16_gap,6026,prob_input_effect_mpp,0.4849919378757477
single_shape,plain2_w16_gap,6027,prob_input_effect_mpp,0.40990468859672546
single_shape,plain2_w16_gap,6028,prob_input_effect_mpp,0.3787246346473694
single_shape,plain2_w16_gap,6029,prob_input_effect_mpp,0.42755958437919617
single_shape,plain2_w16_gap,6030,prob_input_effect_mpp,0.4123145341873169
single_shape,plain2_w16_gap,6031,prob_input_effect_mpp,0.49631860852241516
single_shape,plain2_w16_gap,6032,prob_input_effect_mpp,0.37693271040916443
single_shape,plain2_w16_gap,6033,prob_input_effect_mpp,0.47391417622566223
single_shape,plain2_w16_gap,6034,prob_input_effect_mpp,0.4721105098724365
single_shape,plain2_w16_gap,6035,prob_input_effect_mpp,0.48604410886764526
single_shape,plain2_w16_gap,6036,prob_input_effect_mpp,0.4764198362827301
single_shape,plain2_w16_gap,6037,prob_input_effect_mpp,0.4564090967178345
single_shape,plain2_w16_gap,6038,prob_input_effect_mpp,0.3959876596927643
single_shape,plain2_w16_gap,6039,prob_input_effect_mpp,0.42174193263053894
single_shape,plain2_w16_gap,6040,prob_input_effect_mpp,0.467195063829422
single_shape,plain2_w16_gap,6041,prob_input_effect_mpp,0.36576348543167114
single_shape,plain2_w16_gap,6042,prob_input_effect_mpp,0.4553218483924866
single_shape,plain2_w16_gap,6043,prob_input_effect_mpp,0.4100809395313263
single_shape,plain2_w16_gap,6044,prob_input_effect_mpp,0.49368852376937866
single_shape,plain2_w16_gap,6045,prob_input_effect_mpp,0.46213674545288086
single_shape,plain2_w16_gap,6046,prob_input_effect_mpp,0.44291824102401733
single_shape,plain2_w16_gap,6047,prob_input_effect_mpp,0.38126057386398315
single_shape,plain2_w16_gap,6048,prob_input_effect_mpp,0.46906837821006775
single_shape,plain2_w16_gap,6049,prob_input_effect_mpp,0.38915207982063293
single_shape,plain2_w16_gap,6050,prob_input_effect_mpp,0.4463217854499817
single_shape,plain2_w16_gap,6051,prob_input_effect_mpp,0.38142719864845276
single_shape,plain2_w16_gap,6052,prob_input_effect_mpp,0.46941643953323364
single_shape,plain2_w16_gap,6053,prob_input_effect_mpp,0.3994610011577606
single_shape,plain2_w16_gap,6054,prob_input_effect_mpp,0.46088284254074097
single_shape,plain2_w16_gap,6055,prob_input_effect_mpp,0.4571126103401184
single_shape,plain2_w16_gap,6056,prob_input_effect_mpp,0.4253336191177368
single_shape,plain2_w16_gap,6057,prob_input_effect_mpp,0.4825654625892639
single_shape,plain2_w16_gap,6058,prob_input_effect_mpp,0.42608752846717834
single_shape,plain2_w16_gap,6059,prob_input_effect_mpp,0.48689764738082886
single_shape,plain2_w16_gap,6060,prob_input_effect_mpp,0.4681701958179474
single_shape,plain2_w16_gap,6061,prob_input_effect_mpp,0.4629642367362976
single_shape,plain2_w16_gap,6062,prob_input_effect_mpp,0.4320053458213806
single_shape,plain2_w16_gap,6063,prob_input_effect_mpp,0.4823402762413025
single_shape,plain2_w16_gap,6064,prob_input_effect_mpp,0.58054518699646
single_shape,plain2_w16_gap,6065,prob_input_effect_mpp,0.43994253873825073
single_shape,plain2_w16_gap,6066,prob_input_effect_mpp,0.4446372091770172
single_shape,plain2_w16_gap,6067,prob_input_effect_mpp,0.51384237408638
single_shape,plain2_w16_gap,6068,prob_input_effect_mpp,0.45100441575050354
single_shape,plain2_w16_gap,6069,prob_input_effect_mpp,0.4504912197589874
single_shape,plain2_w16_gap,6070,prob_input_effect_mpp,0.4231630563735962
single_shape,plain2_w16_gap,6071,prob_input_effect_mpp,0.45278143882751465
single_shape,plain2_w16_gap,6072,prob_input_effect_mpp,0.4624690115451813
single_shape,plain2_w16_gap,6073,prob_input_effect_mpp,0.4724268615245819
single_shape,plain2_w16_gap,6074,prob_input_effect_mpp,0.42462581396102905
single_shape,plain2_w16_gap,6075,prob_input_effect_mpp,0.3739891052246094
single_shape,plain2_w16_gap,6076,prob_input_effect_mpp,0.5256832540035248
single_shape,plain2_w16_gap,6077,prob_input_effect_mpp,0.46140769124031067
single_shape,plain2_w16_gap,6078,prob_input_effect_mpp,0.5248318016529083
single_shape,plain2_w16_gap,6079,prob_input_effect_mpp,0.37563320994377136
single_shape,plain2_w16_gap,6080,prob_input_effect_mpp,0.43035364151000977
single_shape,plain2_w16_gap,6081,prob_input_effect_mpp,0.5178316533565521
single_shape,plain2_w16_gap,6082,prob_input_effect_mpp,0.5194441974163055
single_shape,plain2_w16_gap,6083,prob_input_effect_mpp,0.5013535618782043
single_shape,plain2_w16_gap,6084,prob_input_effect_mpp,0.49518299102783203
single_shape,plain2_w16_gap,6085,prob_input_effect_mpp,0.45110538601875305
single_shape,plain2_w16_gap,6086,prob_input_effect_mpp,0.48559078574180603
single_shape,plain2_w16_gap,6087,prob_input_effect_mpp,0.5116856098175049
single_shape,plain2_w16_gap,6088,prob_input_effect_mpp,0.4646798074245453
single_shape,plain2_w16_gap,6089,prob_input_effect_mpp,0.44433483481407166
single_shape,plain2_w16_gap,6090,prob_input_effect_mpp,0.48331552743911743
single_shape,plain2_w16_gap,6091,prob_input_effect_mpp,0.43011051416397095
single_shape,plain2_w16_gap,6092,prob_input_effect_mpp,0.46991145610809326
single_shape,plain2_w16_gap,6093,prob_input_effect_mpp,0.48145031929016113
single_shape,plain2_w16_gap,6094,prob_input_effect_mpp,0.46523424983024597
single_shape,plain2_w16_gap,6095,prob_input_effect_mpp,0.47531643509864807
single_shape,plain2_w16_gap,6096,prob_input_effect_mpp,0.5003744065761566
single_shape,plain2_w16_gap,6097,prob_input_effect_mpp,0.4791872203350067
single_shape,plain2_w16_gap,6098,prob_input_effect_mpp,0.4288438856601715
single_shape,plain2_w16_gap,6099,prob_input_effect_mpp,0.4868009090423584
single_shape,plain2_w16_gmp,6000,prob_input_effect_mpp,0.013188570737838745
single_shape,plain2_w16_gmp,6001,prob_input_effect_mpp,0.00748443603515625
single_shape,plain2_w16_gmp,6002,prob_input_effect_mpp,0.011860132217407227
single_shape,plain2_w16_gmp,6003,prob_input_effect_mpp,0.011322736740112305
single_shape,plain2_w16_gmp,6004,prob_input_effect_mpp,0.013649821281433105
single_shape,plain2_w16_gmp,6005,prob_input_effect_mpp,0.004590630531311035
single_shape,plain2_w16_gmp,6006,prob_input_effect_mpp,0.008226901292800903
single_shape,plain2_w16_gmp,6007,prob_input_effect_mpp,0.008208304643630981
single_shape,plain2_w16_gmp,6008,prob_input_effect_mpp,0.012520968914031982
single_shape,plain2_w16_gmp,6009,prob_input_effect_mpp,0.013216942548751831
single_shape,plain2_w16_gmp,6010,prob_input_effect_mpp,0.01118004322052002
single_shape,plain2_w16_gmp,6011,prob_input_effect_mpp,0.007099658250808716
single_shape,plain2_w16_gmp,6012,prob_input_effect_mpp,0.012003839015960693
single_shape,plain2_w16_gmp,6013,prob_input_effect_mpp,0.010103851556777954
single_shape,plain2_w16_gmp,6014,prob_input_effect_mpp,0.016602754592895508
single_shape,plain2_w16_gmp,6015,prob_input_effect_mpp,0.00957190990447998
single_shape,plain2_w16_gmp,6016,prob_input_effect_mpp,0.010705679655075073
single_shape,plain2_w16_gmp,6017,prob_input_effect_mpp,0.009535521268844604
single_shape,plain2_w16_gmp,6018,prob_input_effect_mpp,0.016732364892959595
single_shape,plain2_w16_gmp,6019,prob_input_effect_mpp,0.011221826076507568
single_shape,plain2_w16_gmp,6020,prob_input_effect_mpp,0.008304595947265625
single_shape,plain2_w16_gmp,6021,prob_input_effect_mpp,0.013375908136367798
single_shape,plain2_w16_gmp,6022,prob_input_effect_mpp,0.011679589748382568
single_shape,plain2_w16_gmp,6023,prob_input_effect_mpp,0.011355996131896973
single_shape,plain2_w16_gmp,6024,prob_input_effect_mpp,0.00937575101852417
single_shape,plain2_w16_gmp,6025,prob_input_effect_mpp,0.011397629976272583
single_shape,plain2_w16_gmp,6026,prob_input_effect_mpp,0.007954984903335571
single_shape,plain2_w16_gmp,6027,prob_input_effect_mpp,0.012961357831954956
single_shape,plain2_w16_gmp,6028,prob_input_effect_mpp,0.009605467319488525
single_shape,plain2_w16_gmp,6029,prob_input_effect_mpp,0.0075584352016448975
single_shape,plain2_w16_gmp,6030,prob_input_effect_mpp,0.010889708995819092
single_shape,plain2_w16_gmp,6031,prob_input_effect_mpp,0.010836631059646606
single_shape,plain2_w16_gmp,6032,prob_input_effect_mpp,0.010164141654968262
single_shape,plain2_w16_gmp,6033,prob_input_effect_mpp,0.00965145230293274
single_shape,plain2_w16_gmp,6034,prob_input_effect_mpp,0.013517528772354126
single_shape,plain2_w16_gmp,6035,prob_input_effect_mpp,0.009971261024475098
single_shape,plain2_w16_gmp,6036,prob_input_effect_mpp,0.010751187801361084
single_shape,plain2_w16_gmp,6037,prob_input_effect_mpp,0.014348894357681274
single_shape,plain2_w16_gmp,6038,prob_input_effect_mpp,0.009478181600570679
single_shape,plain2_w16_gmp,6039,prob_input_effect_mpp,0.010759890079498291
single_shape,plain2_w16_gmp,6040,prob_input_effect_mpp,0.010145902633666992
single_shape,plain2_w16_gmp,6041,prob_input_effect_mpp,0.005929797887802124
single_shape,plain2_w16_gmp,6042,prob_input_effect_mpp,0.009147346019744873
single_shape,plain2_w16_gmp,6043,prob_input_effect_mpp,0.006339013576507568
single_shape,plain2_w16_gmp,6044,prob_input_effect_mpp,0.010848283767700195
single_shape,plain2_w16_gmp,6045,prob_input_effect_mpp,0.006101727485656738
single_shape,plain2_w16_gmp,6046,prob_input_effect_mpp,0.008695930242538452
single_shape,plain2_w16_gmp,6047,prob_input_effect_mpp,0.01084059476852417
single_shape,plain2_w16_gmp,6048,prob_input_effect_mpp,0.010877281427383423
single_shape,plain2_w16_gmp,6049,prob_input_effect_mpp,0.006815612316131592
single_shape,plain2_w16_gmp,6050,prob_input_effect_mpp,0.01587536931037903
single_shape,plain2_w16_gmp,6051,prob_input_effect_mpp,0.005437791347503662
single_shape,plain2_w16_gmp,6052,prob_input_effect_mpp,0.014088273048400879
single_shape,plain2_w16_gmp,6053,prob_input_effect_mpp,0.009485334157943726
single_shape,plain2_w16_gmp,6054,prob_input_effect_mpp,0.012070268392562866
single_shape,plain2_w16_gmp,6055,prob_input_effect_mpp,0.012718141078948975
single_shape,plain2_w16_gmp,6056,prob_input_effect_mpp,0.00866439938545227
single_shape,plain2_w16_gmp,6057,prob_input_effect_mpp,0.006775379180908203
single_shape,plain2_w16_gmp,6058,prob_input_effect_mpp,0.011588305234909058
single_shape,plain2_w16_gmp,6059,prob_input_effect_mpp,0.010277211666107178
single_shape,plain2_w16_gmp,6060,prob_input_effect_mpp,0.010430246591567993
single_shape,plain2_w16_gmp,6061,prob_input_effect_mpp,0.009057104587554932
single_shape,plain2_w16_gmp,6062,prob_input_effect_mpp,0.009297549724578857
single_shape,plain2_w16_gmp,6063,prob_input_effect_mpp,0.00543057918548584
single_shape,plain2_w16_gmp,6064,prob_input_effect_mpp,0.012378811836242676
single_shape,plain2_w16_gmp,6065,prob_input_effect_mpp,0.0065975189208984375
single_shape,plain2_w16_gmp,6066,prob_input_effect_mpp,0.005493640899658203
single_shape,plain2_w16_gmp,6067,prob_input_effect_mpp,0.010649532079696655
single_shape,plain2_w16_gmp,6068,prob_input_effect_mpp,0.00811031460762024
single_shape,plain2_w16_gmp,6069,prob_input_effect_mpp,0.008354365825653076
single_shape,plain2_w16_gmp,6070,prob_input_effect_mpp,0.008066296577453613
single_shape,plain2_w16_gmp,6071,prob_input_effect_mpp,0.00788232684135437
single_shape,plain2_w16_gmp,6072,prob_input_effect_mpp,0.008793562650680542
single_shape,plain2_w16_gmp,6073,prob_input_effect_mpp,0.008094698190689087
single_shape,plain2_w16_gmp,6074,prob_input_effect_mpp,0.009378641843795776
single_shape,plain2_w16_gmp,6075,prob_input_effect_mpp,0.006662130355834961
single_shape,plain2_w16_gmp,6076,prob_input_effect_mpp,0.008601158857345581
single_shape,plain2_w16_gmp,6077,prob_input_effect_mpp,0.009789079427719116
single_shape,plain2_w16_gmp,6078,prob_input_effect_mpp,0.007655709981918335
single_shape,plain2_w16_gmp,6079,prob_input_effect_mpp,0.01521211862564087
single_shape,plain2_w16_gmp,6080,prob_input_effect_mpp,0.011117607355117798
single_shape,plain2_w16_gmp,6081,prob_input_effect_mpp,0.011349409818649292
single_shape,plain2_w16_gmp,6082,prob_input_effect_mpp,0.008476465940475464
single_shape,plain2_w16_gmp,6083,prob_input_effect_mpp,0.008972734212875366
single_shape,plain2_w16_gmp,6084,prob_input_effect_mpp,0.005234360694885254
single_shape,plain2_w16_gmp,6085,prob_input_effect_mpp,0.010549545288085938
single_shape,plain2_w16_gmp,6086,prob_input_effect_mpp,0.00954332947731018
single_shape,plain2_w16_gmp,6087,prob_input_effect_mpp,0.013386845588684082
single_shape,plain2_w16_gmp,6088,prob_input_effect_mpp,0.00707283616065979
single_shape,plain2_w16_gmp,6089,prob_input_effect_mpp,0.016726315021514893
single_shape,plain2_w16_gmp,6090,prob_input_effect_mpp,0.008932501077651978
single_shape,plain2_w16_gmp,6091,prob_input_effect_mpp,0.008310705423355103
single_shape,plain2_w16_gmp,6092,prob_input_effect_mpp,0.008830815553665161
single_shape,plain2_w16_gmp,6093,prob_input_effect_mpp,0.009483128786087036
single_shape,plain2_w16_gmp,6094,prob_input_effect_mpp,0.013513684272766113
single_shape,plain2_w16_gmp,6095,prob_input_effect_mpp,0.011510252952575684
single_shape,plain2_w16_gmp,6096,prob_input_effect_mpp,0.0077858567237854
single_shape,plain2_w16_gmp,6097,prob_input_effect_mpp,0.01613461971282959
single_shape,plain2_w16_gmp,6098,prob_input_effect_mpp,0.0076558589935302734
single_shape,plain2_w16_gmp,6099,prob_input_effect_mpp,0.005547583103179932
single_shape,plain2_w64_gap,6000,prob_input_effect_mpp,0.22156289219856262
single_shape,plain2_w64_gap,6001,prob_input_effect_mpp,0.21378207206726074
single_shape,plain2_w64_gap,6002,prob_input_effect_mpp,0.26757553219795227
single_shape,plain2_w64_gap,6003,prob_input_effect_mpp,0.2623937129974365
single_shape,plain2_w64_gap,6004,prob_input_effect_mpp,0.2086675763130188
single_shape,plain2_w64_gap,6005,prob_input_effect_mpp,0.23189598321914673
single_shape,plain2_w64_gap,6006,prob_input_effect_mpp,0.24318045377731323
single_shape,plain2_w64_gap,6007,prob_input_effect_mpp,0.2596428692340851
single_shape,plain2_w64_gap,6008,prob_input_effect_mpp,0.2820519506931305
