task,metric,family,contrast,block,difference
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6041,-0.15820313333824743
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6042,0.018229169509140775
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6043,-0.13378906293655746
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6044,-0.14518230000976473
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6045,-0.11930338366073556
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6046,0.00862631200288888
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6047,-0.06738281343132257
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6048,-0.0748697955859825
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6049,0.03336587606463581
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6050,-0.017089850574848242
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6051,0.02441406704019755
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6052,-0.13753256121708546
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6053,-0.011555986231542192
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6054,0.018880202405853197
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6055,0.0024414026556769386
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6056,-0.07047527479880955
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6057,-0.057291665696538985
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6058,-0.013346353473025374
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6059,0.03466797529836185
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6060,-0.057779955634032376
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6061,-0.11653644996113144
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6062,0.1733398535870947
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6063,-0.03776041440141853
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6064,0.006510418970719911
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6065,0.012207036488689482
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6066,-0.0817057190433843
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6067,-0.0563151054084301
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6068,-0.09488932334352285
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6069,-0.013509120675735176
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6070,-0.09619141861912794
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6071,-0.05436198263487313
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6072,-0.06868490183842368
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6073,-0.00976563295989763
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6074,-0.14567056094529107
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6075,-0.08789062745927367
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6076,-0.11702475552738179
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6077,-0.10628255589108448
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6078,0.1287434907426359
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6079,-0.15185547631699592
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6080,-0.11946614801126998
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6081,-0.1861979259410873
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6082,-0.13916015591530595
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6083,-0.17871094129804987
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6084,-0.0957031302532414
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6085,-0.3053385533130495
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6086,-0.014485674328170717
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6087,-0.05843098752666265
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6088,-0.24218751172884367
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6089,-0.0999348989862483
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6090,-0.10970053052005824
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6091,0.06966146310151089
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6092,-0.12988282207516022
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6093,-0.19352214031096082
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6094,-0.18489583997870795
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6095,-0.06559244444360957
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6096,0.021321613749023527
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6097,-0.09374999759893399
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6098,-0.1466471324674785
single_shape,agreement,pooling,bn2_w16: GAP - GMP,6099,-0.10595703100261744
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6000,-0.1087239660701016
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6001,0.05452474123740103
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6002,0.1116536433546571
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6003,0.03841145918704569
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6004,0.03125000784348231
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6005,0.02832032149308361
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6006,0.1518554680806119
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6007,-0.03124999198189471
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6008,-0.0026041770906886086
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6009,-0.02360026650421787
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6010,0.048828136146767065
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6011,0.0219726648501819
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6012,0.13606772213825025
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6013,0.05159505509072915
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6014,-0.01708985777804628
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6015,-0.03792317857732996
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6016,0.09261068439809605
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6017,-0.004394523522933014
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6018,0.004557296400889754
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6019,0.04996745464450214
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6020,-0.0016276140668196604
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6021,-0.011393230044632219
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6022,0.027994801072054543
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6023,0.03597004461335018
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6024,0.10156250395812094
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6025,-0.01660155030549504
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6026,-0.04313151539827231
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6027,0.00667317389161326
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6028,0.06608072892413475
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6029,0.03499348898185417
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6030,0.02099609113065526
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6031,0.041503904314595275
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6032,-0.02050781762227416
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6033,-0.05566407094011083
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6034,-0.03515625481668394
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6035,-0.05013021377089899
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6036,-0.0947265636496013
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6037,0.043619788804790005
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6038,0.015136720656300895
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6039,-0.010579421563306823
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6040,0.024739585525821894
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6041,-0.016601572395302355
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6042,0.05859374487772584
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6043,0.020670571058872156
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6044,-0.09195963105594274
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6045,0.025227854086551815
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6046,0.01725260385137517
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6047,0.03955078202125151
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6048,0.02783203189028427
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6049,0.031249989857315086
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6050,-0.05761718850408215
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6051,-0.0021158809395274147
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6052,0.06461588772071991
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6053,-0.07845051834010519
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6054,-0.06363933684770018
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6055,0.0668945366924163
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6056,0.0450846366584301
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6057,-0.001464852670324035
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6058,0.0279947942472063
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6059,0.041341153730172664
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6060,0.15169270992919337
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6061,0.05208333517657593
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6062,0.04394531741854735
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6063,0.02490234472497832
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6064,0.06673177424818277
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6065,0.04036459865164943
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6066,0.11035156474099495
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6067,0.05794270611659158
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6068,-0.1448567737970734
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6069,0.08072917466051877
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6070,-0.045572915420052595
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6071,0.08138021302875131
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6072,0.1567382915818598
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6073,-0.07031250302679837
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6074,-0.13916015322320163
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6075,-0.06624349835328758
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6076,0.13102214288664982
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6077,-0.025553370782290585
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6078,-0.01399739614862483
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6079,0.09570312686264515
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6080,-0.05647787344059907
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6081,0.013020845217397436
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6082,0.006510422375868075
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6083,-0.10335286011104472
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6084,-0.061686188128078356
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6085,0.05957032134756446
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6086,0.11214193506748416
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6087,0.06380207921029069
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6088,0.14892579839215614
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6089,0.025878911168547347
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6090,-0.04931640860741027
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6091,0.010416661112685688
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6092,-0.013020830592722632
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6093,-0.010416658798931167
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6094,-0.05468750244472176
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6095,0.06038411638292018
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6096,0.06884766017901711
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6097,0.031738281017169356
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6098,0.018229168446850963
single_shape,agreement,pooling,bn4_w16: GAP - GMP,6099,0.11311849100457039
single_shape,agreement,depth,GMP: plain2 - tiny,6000,-0.021484385142684914
single_shape,agreement,depth,GMP: plain2 - tiny,6001,-0.0034179575595771894
single_shape,agreement,depth,GMP: plain2 - tiny,6002,-0.0335286427725805
single_shape,agreement,depth,GMP: plain2 - tiny,6003,0.010904949202085845
single_shape,agreement,depth,GMP: plain2 - tiny,6004,0.035481779399560764
single_shape,agreement,depth,GMP: plain2 - tiny,6005,0.02197265600261744
single_shape,agreement,depth,GMP: plain2 - tiny,6006,-0.04313150662346743
single_shape,agreement,depth,GMP: plain2 - tiny,6007,0.023111990507459268
single_shape,agreement,depth,GMP: plain2 - tiny,6008,-0.022949212871026248
single_shape,agreement,depth,GMP: plain2 - tiny,6009,0.08430989472253714
single_shape,agreement,depth,GMP: plain2 - tiny,6010,-0.04671224519552197
single_shape,agreement,depth,GMP: plain2 - tiny,6011,0.02278646446939092
single_shape,agreement,depth,GMP: plain2 - tiny,6012,0.06429036481131334
single_shape,agreement,depth,GMP: plain2 - tiny,6013,-0.00472006420022808
single_shape,agreement,depth,GMP: plain2 - tiny,6014,0.00016277212125714868
single_shape,agreement,depth,GMP: plain2 - tiny,6015,0.04915364597400185
single_shape,agreement,depth,GMP: plain2 - tiny,6016,-0.006184889585711062
single_shape,agreement,depth,GMP: plain2 - tiny,6017,-0.01953124688589014
single_shape,agreement,depth,GMP: plain2 - tiny,6018,0.028320318058831617
single_shape,agreement,depth,GMP: plain2 - tiny,6019,0.06380210223142058
single_shape,agreement,depth,GMP: plain2 - tiny,6020,0.031575531960697845
single_shape,agreement,depth,GMP: plain2 - tiny,6021,0.006510423088911921
single_shape,agreement,depth,GMP: plain2 - tiny,6022,0.04069010223611258
single_shape,agreement,depth,GMP: plain2 - tiny,6023,0.09326172538567334
single_shape,agreement,depth,GMP: plain2 - tiny,6024,0.06103517692827154
single_shape,agreement,depth,GMP: plain2 - tiny,6025,-0.05403646710328758
single_shape,agreement,depth,GMP: plain2 - tiny,6026,-0.0222981687693391
single_shape,agreement,depth,GMP: plain2 - tiny,6027,0.0418294412229443
single_shape,agreement,depth,GMP: plain2 - tiny,6028,0.031575523302308284
single_shape,agreement,depth,GMP: plain2 - tiny,6029,-0.07845051323238295
single_shape,agreement,depth,GMP: plain2 - tiny,6030,0.09261066438921262
single_shape,agreement,depth,GMP: plain2 - tiny,6031,0.022949214835534804
single_shape,agreement,depth,GMP: plain2 - tiny,6032,0.04069009791419376
single_shape,agreement,depth,GMP: plain2 - tiny,6033,-0.07047527056420222
single_shape,agreement,depth,GMP: plain2 - tiny,6034,-0.031249995809048414
single_shape,agreement,depth,GMP: plain2 - tiny,6035,0.016764320564107038
single_shape,agreement,depth,GMP: plain2 - tiny,6036,0.025065103443921544
single_shape,agreement,depth,GMP: plain2 - tiny,6037,0.012207020816276781
single_shape,agreement,depth,GMP: plain2 - tiny,6038,0.006347672897391021
single_shape,agreement,depth,GMP: plain2 - tiny,6039,0.0024414079234702513
single_shape,agreement,depth,GMP: plain2 - tiny,6040,-0.011393219669116661
single_shape,agreement,depth,GMP: plain2 - tiny,6041,-0.03173827151476871
single_shape,agreement,depth,GMP: plain2 - tiny,6042,-0.03450521947524976
single_shape,agreement,depth,GMP: plain2 - tiny,6043,-0.06852214135869872
single_shape,agreement,depth,GMP: plain2 - tiny,6044,-0.01139322720700875
single_shape,agreement,depth,GMP: plain2 - tiny,6045,0.08317059990076814
single_shape,agreement,depth,GMP: plain2 - tiny,6046,0.0074869830859825015
single_shape,agreement,depth,GMP: plain2 - tiny,6047,-0.06396484504512046
single_shape,agreement,depth,GMP: plain2 - tiny,6048,0.08024089256650768
single_shape,agreement,depth,GMP: plain2 - tiny,6049,-0.021321617008652538
single_shape,agreement,depth,GMP: plain2 - tiny,6050,0.08154298287990969
single_shape,agreement,depth,GMP: plain2 - tiny,6051,0.06624349312915001
single_shape,agreement,depth,GMP: plain2 - tiny,6052,0.048014311207225546
single_shape,agreement,depth,GMP: plain2 - tiny,6053,0.048828123763087206
single_shape,agreement,depth,GMP: plain2 - tiny,6054,-0.06966146058402956
single_shape,agreement,depth,GMP: plain2 - tiny,6055,0.005371091654524207
single_shape,agreement,depth,GMP: plain2 - tiny,6056,-0.010253909800667316
single_shape,agreement,depth,GMP: plain2 - tiny,6057,0.027832038074848242
single_shape,agreement,depth,GMP: plain2 - tiny,6058,0.09684246299730148
single_shape,agreement,depth,GMP: plain2 - tiny,6059,-0.043945316079771146
single_shape,agreement,depth,GMP: plain2 - tiny,6060,-0.07812501014268491
single_shape,agreement,depth,GMP: plain2 - tiny,6061,-0.05240885692182928
single_shape,agreement,depth,GMP: plain2 - tiny,6062,0.0006510357343358919
single_shape,agreement,depth,GMP: plain2 - tiny,6063,-0.001627602003281936
single_shape,agreement,depth,GMP: plain2 - tiny,6064,-0.024414072642684914
single_shape,agreement,depth,GMP: plain2 - tiny,6065,-0.02539062380674295
single_shape,agreement,depth,GMP: plain2 - tiny,6066,-0.01790366850036662
single_shape,agreement,depth,GMP: plain2 - tiny,6067,0.08121746766846627
single_shape,agreement,depth,GMP: plain2 - tiny,6068,-0.018554688256699592
single_shape,agreement,depth,GMP: plain2 - tiny,6069,-0.01774088574165944
single_shape,agreement,depth,GMP: plain2 - tiny,6070,0.04736328097351361
single_shape,agreement,depth,GMP: plain2 - tiny,6071,0.03662109505967237
single_shape,agreement,depth,GMP: plain2 - tiny,6072,0.022135410632472485
single_shape,agreement,depth,GMP: plain2 - tiny,6073,-0.002441410513711162
single_shape,agreement,depth,GMP: plain2 - tiny,6074,0.10172525825328194
single_shape,agreement,depth,GMP: plain2 - tiny,6075,-0.02001952735008672
single_shape,agreement,depth,GMP: plain2 - tiny,6076,0.029134116688510403
single_shape,agreement,depth,GMP: plain2 - tiny,6077,0.06884765894210432
single_shape,agreement,depth,GMP: plain2 - tiny,6078,0.10546875699947122
single_shape,agreement,depth,GMP: plain2 - tiny,6079,0.029785156104480848
