task,metric,contrast,block,architecture,difference
single_shape,centered_logit_fidelity,structured - pixel_permuted,7072,plain2_w16_gap,0.11410825590790685
single_shape,centered_logit_fidelity,structured - pixel_permuted,7072,plain2_w16_gmp,0.047200880237799
single_shape,centered_logit_fidelity,structured - pixel_permuted,7072,tiny_gap,0.022725409372208613
single_shape,centered_logit_fidelity,structured - pixel_permuted,7072,tiny_gmp,0.03143005190993299
single_shape,centered_logit_fidelity,structured - pixel_permuted,7073,plain2_w16_gap,-0.01017872774523225
single_shape,centered_logit_fidelity,structured - pixel_permuted,7073,plain2_w16_gmp,0.04599479048543649
single_shape,centered_logit_fidelity,structured - pixel_permuted,7073,tiny_gap,0.02963535304738328
single_shape,centered_logit_fidelity,structured - pixel_permuted,7073,tiny_gmp,0.022815372931618158
single_shape,centered_logit_fidelity,structured - pixel_permuted,7074,plain2_w16_gap,-0.09377599155628089
single_shape,centered_logit_fidelity,structured - pixel_permuted,7074,plain2_w16_gmp,0.023740091731922097
single_shape,centered_logit_fidelity,structured - pixel_permuted,7074,tiny_gap,-0.016860009660164918
single_shape,centered_logit_fidelity,structured - pixel_permuted,7074,tiny_gmp,0.0812567479961424
single_shape,centered_logit_fidelity,structured - pixel_permuted,7075,plain2_w16_gap,-0.11916553366802157
single_shape,centered_logit_fidelity,structured - pixel_permuted,7075,plain2_w16_gmp,0.04156041496193642
single_shape,centered_logit_fidelity,structured - pixel_permuted,7075,tiny_gap,-0.06517557777311009
single_shape,centered_logit_fidelity,structured - pixel_permuted,7075,tiny_gmp,0.0910760327638866
single_shape,centered_logit_fidelity,structured - pixel_permuted,7076,plain2_w16_gap,-0.06451843123780622
single_shape,centered_logit_fidelity,structured - pixel_permuted,7076,plain2_w16_gmp,0.017053754736951865
single_shape,centered_logit_fidelity,structured - pixel_permuted,7076,tiny_gap,0.023451365389524192
single_shape,centered_logit_fidelity,structured - pixel_permuted,7076,tiny_gmp,0.11933462080029067
single_shape,centered_logit_fidelity,structured - pixel_permuted,7077,plain2_w16_gap,0.04791894718456553
single_shape,centered_logit_fidelity,structured - pixel_permuted,7077,plain2_w16_gmp,0.04537362815774483
single_shape,centered_logit_fidelity,structured - pixel_permuted,7077,tiny_gap,0.023137824367251786
single_shape,centered_logit_fidelity,structured - pixel_permuted,7077,tiny_gmp,0.09342653009673688
single_shape,centered_logit_fidelity,structured - pixel_permuted,7078,plain2_w16_gap,-0.028907523255009435
single_shape,centered_logit_fidelity,structured - pixel_permuted,7078,plain2_w16_gmp,0.07419208055499389
single_shape,centered_logit_fidelity,structured - pixel_permuted,7078,tiny_gap,-0.009020169456734367
single_shape,centered_logit_fidelity,structured - pixel_permuted,7078,tiny_gmp,0.02605977013117519
single_shape,centered_logit_fidelity,structured - pixel_permuted,7079,plain2_w16_gap,0.03991540610623502
single_shape,centered_logit_fidelity,structured - pixel_permuted,7079,plain2_w16_gmp,0.016870222513580585
single_shape,centered_logit_fidelity,structured - pixel_permuted,7079,tiny_gap,0.025984166747371126
single_shape,centered_logit_fidelity,structured - pixel_permuted,7079,tiny_gmp,0.05759801529856641
single_shape,centered_logit_fidelity,structured - pixel_permuted,7080,plain2_w16_gap,0.07503881420255737
single_shape,centered_logit_fidelity,structured - pixel_permuted,7080,plain2_w16_gmp,0.012141232342220101
single_shape,centered_logit_fidelity,structured - pixel_permuted,7080,tiny_gap,0.02976611368033509
single_shape,centered_logit_fidelity,structured - pixel_permuted,7080,tiny_gmp,0.02689824177645131
single_shape,centered_logit_fidelity,structured - pixel_permuted,7081,plain2_w16_gap,0.18543195485239403
single_shape,centered_logit_fidelity,structured - pixel_permuted,7081,plain2_w16_gmp,0.06484397612948557
single_shape,centered_logit_fidelity,structured - pixel_permuted,7081,tiny_gap,0.03828081036642868
single_shape,centered_logit_fidelity,structured - pixel_permuted,7081,tiny_gmp,0.026325253427706516
single_shape,centered_logit_fidelity,structured - pixel_permuted,7082,plain2_w16_gap,-0.0469995185004987
single_shape,centered_logit_fidelity,structured - pixel_permuted,7082,plain2_w16_gmp,0.030551610346968877
single_shape,centered_logit_fidelity,structured - pixel_permuted,7082,tiny_gap,-0.019949313998346763
single_shape,centered_logit_fidelity,structured - pixel_permuted,7082,tiny_gmp,-0.0011711856773654744
single_shape,centered_logit_fidelity,structured - pixel_permuted,7083,plain2_w16_gap,0.13700380230350984
single_shape,centered_logit_fidelity,structured - pixel_permuted,7083,plain2_w16_gmp,-0.0014198672118867495
single_shape,centered_logit_fidelity,structured - pixel_permuted,7083,tiny_gap,0.04275876687161055
single_shape,centered_logit_fidelity,structured - pixel_permuted,7083,tiny_gmp,0.02646656594225688
single_shape,centered_logit_fidelity,structured - pixel_permuted,7084,plain2_w16_gap,0.042793025152091324
single_shape,centered_logit_fidelity,structured - pixel_permuted,7084,plain2_w16_gmp,0.06688410479822121
single_shape,centered_logit_fidelity,structured - pixel_permuted,7084,tiny_gap,0.07871856664368623
single_shape,centered_logit_fidelity,structured - pixel_permuted,7084,tiny_gmp,0.01562184130366133
single_shape,centered_logit_fidelity,structured - pixel_permuted,7085,plain2_w16_gap,0.011746868264916888
single_shape,centered_logit_fidelity,structured - pixel_permuted,7085,plain2_w16_gmp,0.0739224719684239
single_shape,centered_logit_fidelity,structured - pixel_permuted,7085,tiny_gap,0.052608495030431995
single_shape,centered_logit_fidelity,structured - pixel_permuted,7085,tiny_gmp,0.08233341866970519
single_shape,centered_logit_fidelity,structured - pixel_permuted,7086,plain2_w16_gap,0.07793764041132335
single_shape,centered_logit_fidelity,structured - pixel_permuted,7086,plain2_w16_gmp,0.00012933285454845567
single_shape,centered_logit_fidelity,structured - pixel_permuted,7086,tiny_gap,0.0939658421051799
single_shape,centered_logit_fidelity,structured - pixel_permuted,7086,tiny_gmp,0.017953901959221405
single_shape,centered_logit_fidelity,structured - pixel_permuted,7087,plain2_w16_gap,0.01900302114405271
single_shape,centered_logit_fidelity,structured - pixel_permuted,7087,plain2_w16_gmp,0.006258240608616586
single_shape,centered_logit_fidelity,structured - pixel_permuted,7087,tiny_gap,-0.008319088106403486
single_shape,centered_logit_fidelity,structured - pixel_permuted,7087,tiny_gmp,0.05362836134651397
single_shape,centered_logit_fidelity,structured - pixel_permuted,7088,plain2_w16_gap,0.2171287722667019
single_shape,centered_logit_fidelity,structured - pixel_permuted,7088,plain2_w16_gmp,0.07040773065060987
single_shape,centered_logit_fidelity,structured - pixel_permuted,7088,tiny_gap,0.08869498546322839
single_shape,centered_logit_fidelity,structured - pixel_permuted,7088,tiny_gmp,0.017731372428461054
single_shape,centered_logit_fidelity,structured - pixel_permuted,7089,plain2_w16_gap,0.04893206861941961
single_shape,centered_logit_fidelity,structured - pixel_permuted,7089,plain2_w16_gmp,0.04270061977414831
single_shape,centered_logit_fidelity,structured - pixel_permuted,7089,tiny_gap,0.0319743090300217
single_shape,centered_logit_fidelity,structured - pixel_permuted,7089,tiny_gmp,0.05376019606402353
single_shape,centered_logit_fidelity,structured - pixel_permuted,7090,plain2_w16_gap,-0.0010269107052898602
single_shape,centered_logit_fidelity,structured - pixel_permuted,7090,plain2_w16_gmp,0.05752054999694457
single_shape,centered_logit_fidelity,structured - pixel_permuted,7090,tiny_gap,0.0568942501173368
single_shape,centered_logit_fidelity,structured - pixel_permuted,7090,tiny_gmp,0.1087982090878893
single_shape,centered_logit_fidelity,structured - pixel_permuted,7091,plain2_w16_gap,-0.08880175332105504
single_shape,centered_logit_fidelity,structured - pixel_permuted,7091,plain2_w16_gmp,0.031147390344889878
single_shape,centered_logit_fidelity,structured - pixel_permuted,7091,tiny_gap,0.04625969516597496
single_shape,centered_logit_fidelity,structured - pixel_permuted,7091,tiny_gmp,0.019856005724477946
single_shape,centered_logit_fidelity,structured - pixel_permuted,7092,plain2_w16_gap,0.050346551102142784
single_shape,centered_logit_fidelity,structured - pixel_permuted,7092,plain2_w16_gmp,0.046235357545721584
single_shape,centered_logit_fidelity,structured - pixel_permuted,7092,tiny_gap,0.011695648383611063
single_shape,centered_logit_fidelity,structured - pixel_permuted,7092,tiny_gmp,0.009744999454605843
single_shape,centered_logit_fidelity,structured - pixel_permuted,7093,plain2_w16_gap,0.05110482848187475
single_shape,centered_logit_fidelity,structured - pixel_permuted,7093,plain2_w16_gmp,0.024750373759946737
single_shape,centered_logit_fidelity,structured - pixel_permuted,7093,tiny_gap,-0.03492515813442394
single_shape,centered_logit_fidelity,structured - pixel_permuted,7093,tiny_gmp,0.02984926662593171
single_shape,centered_logit_fidelity,structured - pixel_permuted,7094,plain2_w16_gap,0.09339835294840411
single_shape,centered_logit_fidelity,structured - pixel_permuted,7094,plain2_w16_gmp,0.07491376317952123
single_shape,centered_logit_fidelity,structured - pixel_permuted,7094,tiny_gap,0.05636023383772003
single_shape,centered_logit_fidelity,structured - pixel_permuted,7094,tiny_gmp,0.012603716146761146
single_shape,centered_logit_fidelity,structured - pixel_permuted,7095,plain2_w16_gap,-0.2212867309963022
single_shape,centered_logit_fidelity,structured - pixel_permuted,7095,plain2_w16_gmp,0.03956789334569459
single_shape,centered_logit_fidelity,structured - pixel_permuted,7095,tiny_gap,-0.004505197014357462
single_shape,centered_logit_fidelity,structured - pixel_permuted,7095,tiny_gmp,0.020672361062571698
single_shape,centered_logit_fidelity,structured - pixel_permuted,7096,plain2_w16_gap,-0.12874996762250618
single_shape,centered_logit_fidelity,structured - pixel_permuted,7096,plain2_w16_gmp,0.045501948034488315
single_shape,centered_logit_fidelity,structured - pixel_permuted,7096,tiny_gap,0.012465923906835194
single_shape,centered_logit_fidelity,structured - pixel_permuted,7096,tiny_gmp,0.03735999311863673
single_shape,centered_logit_fidelity,structured - pixel_permuted,7097,plain2_w16_gap,0.024902250969323164
single_shape,centered_logit_fidelity,structured - pixel_permuted,7097,plain2_w16_gmp,0.05738119560985255
single_shape,centered_logit_fidelity,structured - pixel_permuted,7097,tiny_gap,0.039226605607507875
single_shape,centered_logit_fidelity,structured - pixel_permuted,7097,tiny_gmp,0.050780442635187634
single_shape,centered_logit_fidelity,structured - pixel_permuted,7098,plain2_w16_gap,-0.038787979145554485
single_shape,centered_logit_fidelity,structured - pixel_permuted,7098,plain2_w16_gmp,0.002740167853775899
single_shape,centered_logit_fidelity,structured - pixel_permuted,7098,tiny_gap,0.001783701191688386
single_shape,centered_logit_fidelity,structured - pixel_permuted,7098,tiny_gmp,0.026325280668379455
single_shape,centered_logit_fidelity,structured - pixel_permuted,7099,plain2_w16_gap,0.14474667171886269
single_shape,centered_logit_fidelity,structured - pixel_permuted,7099,plain2_w16_gmp,0.039178490108146974
single_shape,centered_logit_fidelity,structured - pixel_permuted,7099,tiny_gap,0.0153569934350513
single_shape,centered_logit_fidelity,structured - pixel_permuted,7099,tiny_gmp,0.01686848834511362
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7000,plain2_w16_gap,0.05216053052395993
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7000,plain2_w16_gmp,-0.04684064035800496
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7000,tiny_gap,-0.028254144828728858
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7000,tiny_gmp,-0.007184998918900454
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7001,plain2_w16_gap,0.08577508945188614
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7001,plain2_w16_gmp,0.017124886128192546
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7001,tiny_gap,-0.004558493945264724
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7001,tiny_gmp,0.0007922279498940588
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7002,plain2_w16_gap,-0.06373199127585283
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7002,plain2_w16_gmp,0.02159035050042557
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7002,tiny_gap,0.016601367705330175
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7002,tiny_gmp,-0.0023208052343103996
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7003,plain2_w16_gap,-0.07962861974721754
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7003,plain2_w16_gmp,0.024076431843072205
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7003,tiny_gap,0.03869069704883758
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7003,tiny_gmp,0.0451855798250079
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7004,plain2_w16_gap,-0.025013385908423627
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7004,plain2_w16_gmp,0.008295540950722533
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7004,tiny_gap,0.06032708975111431
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7004,tiny_gmp,-0.005473323453574666
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7005,plain2_w16_gap,-0.11253856657004334
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7005,plain2_w16_gmp,0.0008425250354471142
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7005,tiny_gap,-0.04842996093930839
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7005,tiny_gmp,0.015417920149977171
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7006,plain2_w16_gap,0.005321802685403304
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7006,plain2_w16_gmp,0.016659669620549086
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7006,tiny_gap,-0.007715185156743673
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7006,tiny_gmp,0.02017919235338865
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7007,plain2_w16_gap,0.02354934726254994
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7007,plain2_w16_gmp,-0.035929830531444676
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7007,tiny_gap,0.00047328534452509285
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7007,tiny_gmp,-0.018791108305816068
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7008,plain2_w16_gap,-0.03828511295134421
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7008,plain2_w16_gmp,-0.025316712127028934
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7008,tiny_gap,-0.019461718490634272
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7008,tiny_gmp,-0.022255020053274052
single_shape,centered_logit_fidelity,pixel_permuted - random_rank10,7009,plain2_w16_gap,-0.07733374078675105
