task,architecture,anchor_family,block,init_rep,treatment,anchor_rank,anchor_max_abs_row_mean,anchor_max_abs_row_norm_error,anchor_max_abs_gram_error_vs_structured,anchor_sha256
single_shape,plain2_w16_gap,pixel_permuted_template,7029,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,010b3c3b2f9fd27965232f4ef8e7c9171161468735a7c401dbe32c8e796968a0
single_shape,plain2_w16_gap,pixel_permuted_template,7030,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,1aef06225b4dfba8948f2bfab814d954234afe63262e968125af136d02cbfca6
single_shape,plain2_w16_gap,pixel_permuted_template,7030,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,d84dae087a6a49d9c97393a6dbcf411c4b00b01fedc42bac095666769c089dde
single_shape,plain2_w16_gap,pixel_permuted_template,7030,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,ed01aabd7d37495510fb4d8db0e67adf82995134d0c1467d727f201b5432c5df
single_shape,plain2_w16_gap,pixel_permuted_template,7030,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,329cb96b3400e9bcf7601c5fbf7271cb895a59b756af19bc9143042bfe03a1d6
single_shape,plain2_w16_gap,pixel_permuted_template,7031,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,5.551115123125783e-16,0bc36ab641e885d81144dae2f56f73c119015610ae414dc376d6e364b02f4d81
single_shape,plain2_w16_gap,pixel_permuted_template,7031,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,19108d7f995cc813a3d60576656ea4ddb48ea69839f7284c9dabe9095f5cd025
single_shape,plain2_w16_gap,pixel_permuted_template,7031,2,release_default,10,1.437226195394257e-09,1.219202117042073e-08,4.440892098500626e-16,471995c3e963677f9068c6d2274b53a120d9bf394251ab5dc7375465a23b6c25
single_shape,plain2_w16_gap,pixel_permuted_template,7031,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,06b457c4f06ac53bd7aba8f5e0d35f42744eda956dafebf908453110e66b854c
single_shape,plain2_w16_gap,pixel_permuted_template,7032,0,release_default,10,1.437226195394257e-09,1.219202117042073e-08,4.440892098500626e-16,567b0d055cb207f69e43bad29001092fed5d6a207d9a9606e8d0c4359b461954
single_shape,plain2_w16_gap,pixel_permuted_template,7032,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,df0b021b10ab32b88aefae7ced51aa6d8b960598e166054b3ab0ed0a321f61f2
single_shape,plain2_w16_gap,pixel_permuted_template,7032,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,5201c3b31c0d1e7d4e8302bbbd35edb30e96b343d69f328a3bbf922422cb0148
single_shape,plain2_w16_gap,pixel_permuted_template,7032,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,039949bb3bdc9fce77984f6233e14d495197204b010542d742f08147664326fa
single_shape,plain2_w16_gap,pixel_permuted_template,7033,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,c7243d2c4a648e7db26fccc27a7250cd54105c6ebb77da6f38b20aa7c2b6b40d
single_shape,plain2_w16_gap,pixel_permuted_template,7033,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,925bd0c25df007ddb1c1994f39275ed111a3fe8575b1f3b7d7309f923c47d6d3
single_shape,plain2_w16_gap,pixel_permuted_template,7033,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,5.551115123125783e-16,ec9fe1ba8c97c2a93c96b118072c038ac042a3d60cc49ae56a23f57d6adc9408
single_shape,plain2_w16_gap,pixel_permuted_template,7033,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,bd5f554f269055298c9b302af209f0ee90b2b572ebd8e38be22fb3c11df660a8
single_shape,plain2_w16_gap,pixel_permuted_template,7034,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,f124505927e63ef56de4941aa6782112d2a52d18b5795f818890678e58d62ca2
single_shape,plain2_w16_gap,pixel_permuted_template,7034,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,d31173a1443eaa900baefc65e0028cdb662865637d213b943583f8347d187852
single_shape,plain2_w16_gap,pixel_permuted_template,7034,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,6b8ffa5f75f6fc3859298bb682215965defc28b67f25b347f18a68129063b2be
single_shape,plain2_w16_gap,pixel_permuted_template,7034,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,38c53efd2fbc6e6bfea779e0d990c34c7957998f105e8d652b202d3411ecd85b
single_shape,plain2_w16_gap,pixel_permuted_template,7035,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,21b3dfdaab1f207c9c2c7c966be7c82d3c651a0af1fd9b67a30858e16d9c637a
single_shape,plain2_w16_gap,pixel_permuted_template,7035,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,683554bd20ff29f512e68aea60e6cd953d444e3e93408c24bc4f222a5abb9632
single_shape,plain2_w16_gap,pixel_permuted_template,7035,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,8b7eb63a6db100b10a02446ac02b32c793ff608796b45c6aed396ab5e4f2ea2c
single_shape,plain2_w16_gap,pixel_permuted_template,7035,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,3b4e9b11fe2e25a00cf8690ff341d32112d6443037cb90e5f17cb21243305fb2
single_shape,plain2_w16_gap,pixel_permuted_template,7036,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,6.661338147750939e-16,c3571a525c03d182c0c45acc0483d6cba7bda59b0b447d0889307881cb58ca6d
single_shape,plain2_w16_gap,pixel_permuted_template,7036,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,e37e68ec3fc4fb7a51cb6b8fabcd5d6f12f1dd3326539499f3c376e57c8a2efc
single_shape,plain2_w16_gap,pixel_permuted_template,7036,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,5.551115123125783e-16,f02e0028bf49295be234f7f0945a06087b3f27f88f43e5455a7c6cd72f2fdf0d
single_shape,plain2_w16_gap,pixel_permuted_template,7036,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,0b2934fdf63f0fc77aa564499990f2674cd68f3080f0500a97f677ad4216fbee
single_shape,plain2_w16_gap,pixel_permuted_template,7037,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,31eb815356d3f71b3aa28200448d86df9ad3d5ca57055c0ac270178da9958e4d
single_shape,plain2_w16_gap,pixel_permuted_template,7037,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,791e5c99d71fa74a7e0a2bc3422371c8ed3f8947522922983e60801837605573
single_shape,plain2_w16_gap,pixel_permuted_template,7037,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,ca3edbcfaab109dcacdf51b6a4fd3bef50858f9a7c2fe900f43eb35de7bb10e8
single_shape,plain2_w16_gap,pixel_permuted_template,7037,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,137bcbc59881cd203328d5bb6962d21ea53368173b892b393aed324735e8c8cf
single_shape,plain2_w16_gap,pixel_permuted_template,7038,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,e69491a7af97b4cd19a5b187cb3f3d7c4d4254a3b42ef4b6341d5f0210f26e27
single_shape,plain2_w16_gap,pixel_permuted_template,7038,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,34235296b11e654a9434d850e62fef9d6e68beb33aa533252b52a734f18558e9
single_shape,plain2_w16_gap,pixel_permuted_template,7038,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,ed912e39f50449045e9e6e02d63b12ca8bab12e5c2acb9421157d208bc08870f
single_shape,plain2_w16_gap,pixel_permuted_template,7038,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,62e567f71ed76b14a84be64a88ca3e05691d448d98e52338105a13c8a1b169ad
single_shape,plain2_w16_gap,pixel_permuted_template,7039,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,279426ef86914b20b9bce6ad68364ccf0f725595bc09f99015cbd59cd4bef9c3
single_shape,plain2_w16_gap,pixel_permuted_template,7039,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,959ce3a9b21e04597f61328f48f8b0998d46e45b9c4bf126d472dcd4dabaa096
single_shape,plain2_w16_gap,pixel_permuted_template,7039,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,610e70de9b9f22349d2f0a6fa9e3f8badb75b518ebc898e89eb194156b6e2878
single_shape,plain2_w16_gap,pixel_permuted_template,7039,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,4eac6d3be50ce71be2adc8360e714fe1de7ef1bab6e1a8543215fa66cf456432
single_shape,plain2_w16_gap,pixel_permuted_template,7040,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,29ff02cef3eef9b2b6735bf214900d80645c37af5cdc1146db6991347dfaaadc
single_shape,plain2_w16_gap,pixel_permuted_template,7040,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,93e548fa3498a8ba36733dd006fdc8ce06cddf9ec0ca29571f46a75034fd2267
single_shape,plain2_w16_gap,pixel_permuted_template,7040,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,1fdee7e21bb38d3f1bde57dbf54c0d9dacbb7752172de41445f053e87b61bff0
single_shape,plain2_w16_gap,pixel_permuted_template,7040,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,e243a85b1d6d87f12b3bea66307d64f1b0d3c9bf968ececfb0faa98483b6bb89
single_shape,plain2_w16_gap,pixel_permuted_template,7041,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,9d9e0fc7d970837be0f231416ac3d53768ef533344507352b4f9ed3a6d93c0c3
single_shape,plain2_w16_gap,pixel_permuted_template,7041,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,a6a8fac287d21c073bebae2e439edb4528d39e63f1ba34fd56eecc44f863d824
single_shape,plain2_w16_gap,pixel_permuted_template,7041,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,2a31f883ef382c2a05aef3edfc3146013abf96306045a798d68262c3e5d009e7
single_shape,plain2_w16_gap,pixel_permuted_template,7041,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,70abc6187badb71da8e526e5b8007a4d19648dca50167704af275204503712c9
single_shape,plain2_w16_gap,pixel_permuted_template,7042,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,0e9a99dab0a0a60e9d0e7048ce757be7b61b85415fa669e807bccd9d5802266a
single_shape,plain2_w16_gap,pixel_permuted_template,7042,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,80b00b44ce5c1b711cab3806903f3d0061a16ce184442fc60d9fda90eadddf96
single_shape,plain2_w16_gap,pixel_permuted_template,7042,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,6.661338147750939e-16,a383b3832d86aab8d5374051542484b3491fd899d2a2621d08a990d961c09b63
single_shape,plain2_w16_gap,pixel_permuted_template,7042,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,030ed7d03785b3717610cf52a21c19feb4795f85036e713e9b6d7099ff899ca4
single_shape,plain2_w16_gap,pixel_permuted_template,7043,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,0c22ab8132c7edd72fee8ba3b33556929f15f060947e243c3ba92ecdb910d5a9
single_shape,plain2_w16_gap,pixel_permuted_template,7043,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,5b79df2c5e654035a98b9e37ee537e99bb3e4a86ef166a254bb15501c7be85c7
single_shape,plain2_w16_gap,pixel_permuted_template,7043,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,0f56eb34cd9094d083aaa26419a33d25e792d0817cf79061185ae3614256c2c7
single_shape,plain2_w16_gap,pixel_permuted_template,7043,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,9b089ed29122b998f93f9d0b8860fb19d8137f4c84c98c0dd48bb7e4bb2eb50c
single_shape,plain2_w16_gap,pixel_permuted_template,7044,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,157ee929edbe5c9615e2008680b8d6d6103f334ac6061367b7f62aa8a7a71c35
single_shape,plain2_w16_gap,pixel_permuted_template,7044,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,31a6bbf822b4c89a9e580a6b700e5023299f0818861ada92c5d7e99295f7b271
single_shape,plain2_w16_gap,pixel_permuted_template,7044,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,b70015a5b63729946924bb8c0455acb92162e588fcb050904ecfaf0c497e9f54
single_shape,plain2_w16_gap,pixel_permuted_template,7044,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,dd5d665750c00be38bc89ae6d81256483bfcc235282154c2f8863f1e29e7993f
single_shape,plain2_w16_gap,pixel_permuted_template,7045,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,fb9a93187de61bddf3bd62b86eaeea7cb2bd29122b8bb45d1c0f7284cf565621
single_shape,plain2_w16_gap,pixel_permuted_template,7045,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,483d8b1a631f28d27c0b1cb8b12a65eb10b3f9c85bcf80cf252a4bf18a9bc766
single_shape,plain2_w16_gap,pixel_permuted_template,7045,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,2893f18ff48294d795399a5571bc5fe4cceecf6de7d3d65e630fa1b90ed05b0e
single_shape,plain2_w16_gap,pixel_permuted_template,7045,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,eeacfaaa66ac66ad867816eb00e5cc9991d89bd4645db39eab84cb5f437d1924
single_shape,plain2_w16_gap,pixel_permuted_template,7046,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,43d07e5673a3d1ca61a680fb2c9241e7f54c4b151393b151e95ef34ed2e2f270
single_shape,plain2_w16_gap,pixel_permuted_template,7046,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,1f8e524fa2306b79064b1fb627d227f6ddc148cbd2f94e91f1ebeb2d7a2f4009
single_shape,plain2_w16_gap,pixel_permuted_template,7046,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,c8dc1405b9ace6192dc3070eadd7123b7ff8a543fef39fa48f61777da02adf07
single_shape,plain2_w16_gap,pixel_permuted_template,7046,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,1879073d7298af65de1e63cd46f4887d0612b226e4a925f9c0c185be95a98963
single_shape,plain2_w16_gap,pixel_permuted_template,7047,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,5f5c9b6e8f0bacd85e5825a1f10139016b4c2b63e8fa5a925ca5b64f34b92a75
single_shape,plain2_w16_gap,pixel_permuted_template,7047,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,b4bd9593b8c4ae223efb144835c2833bc1d6b2882edc2716bda10884a1b684a1
single_shape,plain2_w16_gap,pixel_permuted_template,7047,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,5f7438941a6058c9a8240a43a749e076ed6958f8ece7f09a9277136db48e8f3d
single_shape,plain2_w16_gap,pixel_permuted_template,7047,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,5.551115123125783e-16,0b8e7e976e7952a1320b561c56d1b69ce9cde2732cbb554741eb3566bec2e0d9
single_shape,plain2_w16_gap,pixel_permuted_template,7048,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,b3393549d28e31d33063b461706696a319cf5b81c7ef7aa1c2afc821f6847808
single_shape,plain2_w16_gap,pixel_permuted_template,7048,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,ebec2b00dca6aee512dbf73e629836b80ff0e252541d95c6176ec91d4332430e
single_shape,plain2_w16_gap,pixel_permuted_template,7048,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,2c36f75283610de4dec10c20a7222319c58b44354cfd67b61c15da4d233e320f
single_shape,plain2_w16_gap,pixel_permuted_template,7048,3,release_default,10,1.437226195394257e-09,1.219202117042073e-08,4.440892098500626e-16,0cf3770af9ea3fa672fde8a138622908823f1e17ab2d728d270ad73b60e34bb6
single_shape,plain2_w16_gap,pixel_permuted_template,7049,0,release_default,10,1.437226195394257e-09,1.219202117042073e-08,5.551115123125783e-16,146587e88ec2010631c1cea27f815e2a69d2d5de8587bb46725d9af22cab7d20
single_shape,plain2_w16_gap,pixel_permuted_template,7049,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,3.3306690738754696e-16,eaaca214dfed79cd6a6db21031f58fb1cb30177422ce807bd984ffd0ffe1def5
single_shape,plain2_w16_gap,pixel_permuted_template,7049,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,0a0cecb984eea0eb51e6428a45cc5fc4a4f2bfe758a58ca46b42b7195ffba6e7
single_shape,plain2_w16_gap,pixel_permuted_template,7049,3,release_default,10,1.437226195394257e-09,1.219202117042073e-08,5.551115123125783e-16,14d74166da4295a296c8abf42fba41c844309e4825c7033cd2f06e0eb20abb16
single_shape,plain2_w16_gap,pixel_permuted_template,7050,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,966151e6abafd2f5553de712afd808849b49b9be5af23b3808cad721982dcd0a
single_shape,plain2_w16_gap,pixel_permuted_template,7050,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,1a72a272ca8aec283d1b380bfada2c1791dd5b9e860613d059472b4365585953
single_shape,plain2_w16_gap,pixel_permuted_template,7050,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,6368c88a71c5874a792fb4d6e72b06ec80ed0dbe0c9980e46a6b912be6624f9a
single_shape,plain2_w16_gap,pixel_permuted_template,7050,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,3.3306690738754696e-16,e7976d00b7c15a80831eda6de853f34e9dbf7d84bcaa334cbc1a0b7d79e36d20
single_shape,plain2_w16_gap,pixel_permuted_template,7051,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,e3ae3c793b83e8524a9a3f71562636eb4813c655d66d0bf14c3b3a782876d6e6
single_shape,plain2_w16_gap,pixel_permuted_template,7051,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,b9d4606c2a5c16afabed1fc0b10e6c0459042e01094506dfa4bd2b3c05047921
single_shape,plain2_w16_gap,pixel_permuted_template,7051,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,f0316019deb7e5a955467c6134734fad7a28d293855dde27e5006931fbe1260d
single_shape,plain2_w16_gap,pixel_permuted_template,7051,3,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,b0dd639674d3d33d17139561565ed3d8fb7ff61623c8c4521b05b485678c0268
single_shape,plain2_w16_gap,pixel_permuted_template,7052,0,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,6.661338147750939e-16,ce00ca201b7cc3edb3a7e82fd15cf64d25450e0082434f2e74820c2b108847aa
single_shape,plain2_w16_gap,pixel_permuted_template,7052,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,5.551115123125783e-16,697cb68f6f9c370ddfe4ab0be073ff96842b9df89efd1aaba309939411c39077
single_shape,plain2_w16_gap,pixel_permuted_template,7052,2,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,4a876354a6ad54922e15b4172b9715febb622a007679626219321bab8f1db332
single_shape,plain2_w16_gap,pixel_permuted_template,7052,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,aa4ae44912e1bf6f951415aafdbb7d68bc7bbe6a525151a27a6f0d3b2014521a
single_shape,plain2_w16_gap,pixel_permuted_template,7053,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,4.440892098500626e-16,245ec61ae89c5239c18e481ca43338a79a1ff970f22bce6ef6ae708b9d8ade16
single_shape,plain2_w16_gap,pixel_permuted_template,7053,1,release_default,10,1.437226195394257e-09,1.2192021392465335e-08,4.440892098500626e-16,6981d519772e3e45a38f0693bac625b41c13eec5e4a7d63fb8fc3f9956a35488
