task,architecture,profile,method,metric,block,B
two_concepts,TinyCNN,release_default,validation_patch,prob_error_reduction,5046,0.617822565662209
two_concepts,TinyCNN,release_default,validation_patch,prob_error_reduction,5047,0.4968689043307677
two_concepts,TinyCNN,release_default,validation_patch,prob_error_reduction,5048,0.6616110650356859
two_concepts,TinyCNN,release_default,validation_patch,prob_error_reduction,5049,0.623520901077427
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5000,0.5591867124894634
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5001,0.6482211579568684
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5002,0.4799329894594848
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5003,0.41598767472896725
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5004,0.5320043239044026
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5005,0.5079396525397897
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5006,0.5346464561007451
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5007,0.4790735117858276
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5008,0.5968981508631259
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5009,0.5673915662337095
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5010,0.5221791004296392
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5011,0.6732512589078397
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5012,0.5396564407274127
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5013,0.6371512276818976
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5014,0.6131890286924317
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5015,0.5933316755108535
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5016,0.44682380789890885
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5017,0.5769928488880396
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5018,0.4937634058878757
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5019,0.5506157581112348
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5020,0.2921619557309896
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5021,0.4049844146356918
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5022,0.6444829972460866
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5023,0.41055253241211176
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5024,0.5404329868033528
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5025,0.5115422680974007
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5026,0.5425416059442796
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5027,0.5826595099642873
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5028,0.617890705820173
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5029,0.6249845454003662
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5030,0.5518215163610876
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5031,0.5554979003500193
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5032,0.5214587217196822
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5033,0.5182241299189627
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5034,0.6730395880294964
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5035,0.6581539607141167
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5036,0.5607877061702311
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5037,0.4638439069967717
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5038,0.5476672694203444
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5039,0.6344968788325787
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5040,0.34094699332490563
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5041,0.3428984470665455
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5042,0.4378022550372407
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5043,0.39131881593493745
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5044,0.20028444056515582
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5045,0.43841146887280047
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5046,0.37528292927891016
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5047,0.3457770198583603
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5048,0.5389317059889436
two_concepts,TinyCNN,release_late,validation_patch,prob_error_reduction,5049,0.4404656665865332
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5000,0.1269126534461975
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5001,-0.16647017002105713
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5002,-0.24271652102470398
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5003,0.26133692264556885
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5004,-0.047826796770095825
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5005,0.008010625839233398
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5006,-0.08320637047290802
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5007,0.09778723120689392
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5008,0.07758626341819763
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5009,0.19558551907539368
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5010,0.37383078038692474
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5011,-0.26237183809280396
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5012,0.17304107546806335
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5013,-0.08688223361968994
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5014,0.10246561467647552
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5015,0.08386367559432983
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5016,-0.18997815251350403
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5017,0.18622493743896484
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5018,0.026620283722877502
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5019,0.25799620151519775
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5020,0.15592920780181885
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5021,0.2023800015449524
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5022,0.2734878808259964
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5023,0.10017214715480804
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5024,-0.0052984654903411865
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5025,-0.3445666432380676
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5026,-0.13813549280166626
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5027,0.3966440036892891
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5028,-0.14032500237226486
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5029,-0.14763854444026947
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5030,-0.0346369743347168
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5031,-0.07993786036968231
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5032,-0.21429982781410217
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5033,-0.06337663531303406
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5034,-0.01545482873916626
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5035,0.2648738771677017
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5036,-0.1716090887784958
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5037,-0.10867100954055786
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5038,-0.07279852032661438
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5039,-0.27555739879608154
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5040,0.10748761892318726
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5041,-0.18167901039123535
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5042,-0.22815388441085815
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5043,-0.09645012021064758
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5044,0.21782273054122925
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5045,0.022026389837265015
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5046,0.15317389369010925
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5047,0.14707577228546143
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5048,0.2431054711341858
two_concepts,TwoLayerCNN,template_init,contrast,prob_error_reduction,5049,-0.05582669377326965
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5000,0.03273129463195801
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5001,-0.11601623892784119
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5002,-0.46930885314941406
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5003,-0.12674662470817566
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5004,0.010106861591339111
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5005,-0.09616461396217346
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5006,-0.03320389986038208
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5007,0.10476258397102356
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5008,0.11753910779953003
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5009,-0.03240782022476196
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5010,0.14835385978221893
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5011,0.07879817485809326
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5012,0.245386004447937
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5013,0.1794789731502533
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5014,-0.10504603385925293
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5015,0.055968403816223145
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5016,0.0031925737857818604
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5017,-0.25429102778434753
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5018,-0.21605920791625977
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5019,0.1444377899169922
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5020,-0.042430102825164795
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5021,0.21744319796562195
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5022,-0.11381867527961731
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5023,-0.09454619884490967
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5024,-0.2928498685359955
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5025,-0.03325623273849487
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5026,0.2787935137748718
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5027,-0.15690234303474426
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5028,-0.37685954570770264
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5029,-0.025085553526878357
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5030,-0.1763162612915039
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5031,-0.15873542428016663
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5032,-0.0895133912563324
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5033,0.08219170570373535
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5034,-0.08944159746170044
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5035,0.11364385485649109
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5036,-0.15599559247493744
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5037,0.08375218510627747
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5038,0.09858635067939758
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5039,-0.004040390253067017
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5040,0.3998575210571289
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5041,0.04214563965797424
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5042,0.06721764802932739
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5043,-0.16925764083862305
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5044,-0.04408925771713257
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5045,0.11219194531440735
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5046,-0.14187341928482056
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5047,0.001793205738067627
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5048,0.22521153092384338
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_error_reduction,5049,-0.08270597457885742
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5000,-0.1487390398979187
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5001,-0.17221099138259888
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5002,-0.40384483337402344
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5003,0.13756802678108215
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5004,-0.005386948585510254
two_concepts,TwoLayerCNN,release_early,contrast,prob_error_reduction,5005,-0.13302204012870789
