task,architecture,profile,method,metric,t_stat,p_two_sided,n,mean,sd,ci_low,ci_high,p_holm_within_setting
single_shape,TwoLayerCNN,retention_0p1,contrast,prob_fidelity,0.058105994988508956,0.9539005165503385,50,0.00031355066627630545,0.03815678613082554,-0.01053048796792739,0.011157589300480003,1.0
single_shape,TwoLayerCNN,release_early,contrast,prob_fidelity,0.004211614588115904,0.9966567277909515,50,3.14936980811853e-05,0.05287617613607484,-0.014995749290429636,0.015058736686592007,1.0
single_shape,TwoLayerCNN,release_default,contrast,prob_fidelity,-1.6081880112844957,0.11421916386301285,50,-0.01018095084226206,0.044764787008581025,-0.022902962547036887,0.0025410608625127656,0.4568766554520514
single_shape,TwoLayerCNN,release_late,contrast,prob_fidelity,-2.595652012537055,0.012423968731544855,50,-0.01236686454273066,0.033689777127069664,-0.02194139326459582,-0.002792335820865499,0.06211984365772427
single_shape,TwoLayerCNN,template_init,auroc,prob_fidelity,0.7924579250014279,0.4319138319589927,50,0.006759187282481694,0.06031193596485348,-0.010381275267589484,0.023899649832552872,0.8638276639179854
single_shape,TwoLayerCNN,retention_0p1,auroc,prob_fidelity,-1.3676626681781474,0.1776581127625152,50,-0.006624409681686483,0.034249417756778214,-0.016357986510722462,0.0031091671473494984,0.5329743382875456
single_shape,TwoLayerCNN,release_early,auroc,prob_fidelity,-0.5581827555250553,0.5792612817953777,50,-0.004605994907057459,0.05834881498313927,-0.021188544647167767,0.01197655483305285,0.8638276639179854
single_shape,TwoLayerCNN,release_default,auroc,prob_fidelity,-2.1467267986240923,0.03679130852361802,50,-0.014390878837476988,0.04740187721947673,-0.027862343287846945,-0.0009194143871070308,0.14716523409447207
single_shape,TwoLayerCNN,release_late,auroc,prob_fidelity,-3.4435111505418914,0.0011851235903775675,50,-0.01653849750596556,0.03396092890613912,-0.026190086710804337,-0.006886908301126784,0.005925617951887838
single_shape,TwoLayerCNN,template_init,validation_patch,prob_fidelity,-2.3940254449344764,0.02053659501873834,50,-0.023869869470732098,0.07050278686262824,-0.0439065398007767,-0.0038331991406874953,0.06160978505621502
single_shape,TwoLayerCNN,retention_0p1,validation_patch,prob_fidelity,-0.4018353586218664,0.6895525746223404,50,-0.0034347482409426977,0.060441016966966944,-0.02061189520591876,0.013742398724033364,0.6895525746223404
single_shape,TwoLayerCNN,release_early,validation_patch,prob_fidelity,-1.7639839061558507,0.08396841740091845,50,-0.017319793925132297,0.06942775209272563,-0.037050942754022,0.0024113549037574032,0.1679368348018369
single_shape,TwoLayerCNN,release_default,validation_patch,prob_fidelity,-2.720105725706293,0.009005305102343155,50,-0.022531881765049677,0.058572893834202645,-0.039178114010015294,-0.005885649520084062,0.03602122040937262
single_shape,TwoLayerCNN,release_late,validation_patch,prob_fidelity,-3.175397739566874,0.0025876983547313236,50,-0.01977756301476329,0.04404125111265879,-0.03229394809307873,-0.007261177936447849,0.012938491773656618
two_concepts,TinyCNN,template_init,contrast,prob_fidelity,25.162642250767696,1.1214228025899827e-29,50,0.34556895548309136,0.09710989384757118,0.3179706290140875,0.3731672819520952,5.607114012949913e-29
two_concepts,TinyCNN,retention_0p1,contrast,prob_fidelity,12.731551520552282,3.7125106937166854e-17,50,0.1662628848044848,0.09234193736333332,0.14001959657544183,0.1925061730335278,3.7125106937166854e-17
two_concepts,TinyCNN,release_early,contrast,prob_fidelity,16.919748596288617,4.2157258868572453e-22,50,0.3224473572915073,0.13475656072485598,0.28414996647608387,0.36074474810693075,1.2647177660571736e-21
two_concepts,TinyCNN,release_default,contrast,prob_fidelity,17.804834008857313,4.883087888947747e-23,50,0.28619381253432746,0.11365991139034622,0.2538920231212678,0.31849560194738713,1.9532351555790987e-22
two_concepts,TinyCNN,release_late,contrast,prob_fidelity,13.353774727545801,5.984955591573221e-18,50,0.19342474861844042,0.10242194000417955,0.1643167553354803,0.22253274190140054,1.1969911183146443e-17
two_concepts,TinyCNN,template_init,auroc,prob_fidelity,22.459840724883573,1.8985561109448575e-27,50,0.3340609321814058,0.1051729410588667,0.30417111304923816,0.36395075131357346,9.492780554724287e-27
two_concepts,TinyCNN,retention_0p1,auroc,prob_fidelity,12.746200802185943,3.5543596799011956e-17,50,0.1621013324142774,0.08992715019039453,0.13654431910647505,0.18765834572207976,3.5543596799011956e-17
two_concepts,TinyCNN,release_early,auroc,prob_fidelity,17.458644043779277,1.1239523281092976e-22,50,0.31202408203857673,0.12637541824538195,0.2761085855612815,0.347939578515872,3.371856984327893e-22
two_concepts,TinyCNN,release_default,auroc,prob_fidelity,17.80961878972397,4.827551521845701e-23,50,0.267378313393728,0.10615893623282728,0.23720827753358675,0.2975483492538692,1.9310206087382805e-22
two_concepts,TinyCNN,release_late,auroc,prob_fidelity,15.825246841367257,6.792780283850536e-21,50,0.19347098907568647,0.08644708655076297,0.16890299891119243,0.2180389792401805,1.3585560567701072e-20
two_concepts,TinyCNN,template_init,validation_patch,prob_fidelity,30.454676028076232,1.6917231305202533e-33,50,0.3232909689094201,0.0750627707224573,0.3019583655053008,0.3446235723135394,5.07516939156076e-33
two_concepts,TinyCNN,retention_0p1,validation_patch,prob_fidelity,20.45373665810457,1.205403956212094e-25,50,0.16104910263666894,0.055676336545221736,0.14522606286499493,0.17687214240834295,1.205403956212094e-25
two_concepts,TinyCNN,release_early,validation_patch,prob_fidelity,32.98953370129855,4.0233247515079774e-35,50,0.27782318346196694,0.05954938883815091,0.26089943440747193,0.29474693251646195,2.011662375753989e-34
two_concepts,TinyCNN,release_default,validation_patch,prob_fidelity,32.54894416750199,7.559037521286956e-35,50,0.2305055919219857,0.05007599211534245,0.2162741524269764,0.244737031416995,3.0236150085147823e-34
two_concepts,TinyCNN,release_late,validation_patch,prob_fidelity,26.055189285662937,2.2834446844327436e-30,50,0.16030127211439862,0.04350385456892192,0.14793761344396747,0.17266493078482978,4.566889368865487e-30
two_concepts,TwoLayerCNN,template_init,contrast,prob_fidelity,-0.4450171701259686,0.6582670700402302,50,-0.005827046562752284,0.09258843063618376,-0.0321403874048402,0.020486294279335637,0.6582670700402302
two_concepts,TwoLayerCNN,retention_0p1,contrast,prob_fidelity,-1.1513053627659902,0.25519362921921984,50,-0.014132850066962816,0.08680089959655114,-0.038801392786503214,0.010535692652577585,0.5103872584384397
two_concepts,TwoLayerCNN,release_early,contrast,prob_fidelity,-3.1368104895675106,0.0028877032557546377,50,-0.04199140704391331,0.09465796155383782,-0.06889290206514971,-0.01508991202267691,0.01155081302301855
two_concepts,TwoLayerCNN,release_default,contrast,prob_fidelity,-2.954607150304674,0.004800266091717658,50,-0.04155963950197785,0.09946196370805677,-0.06982641682923799,-0.013292862174717712,0.014400798275152973
two_concepts,TwoLayerCNN,release_late,contrast,prob_fidelity,-3.899385471925772,0.00029348214621493336,50,-0.0452308812723662,0.08202077762509184,-0.06854092835873182,-0.021920834186000583,0.0014674107310746667
two_concepts,TwoLayerCNN,template_init,auroc,prob_fidelity,0.5488006177801881,0.5856344460675217,50,0.0073524273886437655,0.0947329703403149,-0.01957038489384397,0.034275239671131504,1.0
two_concepts,TwoLayerCNN,retention_0p1,auroc,prob_fidelity,-0.45170640039140253,0.6534736284710175,50,-0.005758120891406618,0.09013833600049746,-0.03137515254236554,0.019858910759552303,1.0
two_concepts,TwoLayerCNN,release_early,auroc,prob_fidelity,-2.0343312715736412,0.04734924583075321,50,-0.030922519992506396,0.10748261054436799,-0.06146873992968796,-0.00037630005532483454,0.14204773749225963
two_concepts,TwoLayerCNN,release_default,auroc,prob_fidelity,-2.416926035723114,0.019420477171645134,50,-0.03377460715902639,0.09881251391672813,-0.06185681289778857,-0.005692401420264205,0.07768190868658054
two_concepts,TwoLayerCNN,release_late,auroc,prob_fidelity,-2.5658560941487973,0.013401704843166076,50,-0.031089479219352886,0.08567737539799775,-0.05543871989459105,-0.006740238544114718,0.06700852421583038
two_concepts,TwoLayerCNN,template_init,validation_patch,prob_fidelity,-1.442369626826087,0.15556000874313206,50,-0.011978322616293842,0.05872248688333496,-0.02866706873542688,0.004710423502839196,0.3111200174862641
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,prob_fidelity,7.072529183454568,5.1220742443134335e-09,50,0.04060638852714431,0.04059799817328503,0.02906856510687532,0.052144211947413296,2.5610371221567168e-08
two_concepts,TwoLayerCNN,release_early,validation_patch,prob_fidelity,0.9297763598032533,0.3570449829609112,50,0.0067027406938561926,0.05097519793000178,-0.007784250266122751,0.021189731653835135,0.3570449829609112
two_concepts,TwoLayerCNN,release_default,validation_patch,prob_fidelity,2.8878252732657725,0.005759081537704047,50,0.01772846126986362,0.04340953484954812,0.005391607967089741,0.030065314572637496,0.01727724461311214
two_concepts,TwoLayerCNN,release_late,validation_patch,prob_fidelity,3.571605385513852,0.000807202939426923,50,0.016706402487406104,0.03307535187395031,0.007306491490414631,0.026106313484397577,0.003228811757707692
single_shape,TinyCNN,template_init,contrast,raw_logit_fidelity,8.072153464738232,1.482329143601364e-10,50,0.05122845887020979,0.044875250223003746,0.038475053867248074,0.06398186387317151,2.964658287202728e-10
single_shape,TinyCNN,retention_0p1,contrast,raw_logit_fidelity,6.822661459715352,1.248882644891e-08,50,0.03775211439161061,0.039126631517712514,0.026632448748136597,0.04887178003508462,1.248882644891e-08
single_shape,TinyCNN,release_early,contrast,raw_logit_fidelity,8.623308275843192,2.1627285032210898e-11,50,0.052441711516862055,0.043001929937354515,0.040220698248418216,0.0646627247853059,6.488185509663269e-11
single_shape,TinyCNN,release_default,contrast,raw_logit_fidelity,9.013957378565852,5.6200124462930626e-12,50,0.05598859868961498,0.04392068448947767,0.04350647826648535,0.0684707191127446,2.248004978517225e-11
single_shape,TinyCNN,release_late,contrast,raw_logit_fidelity,10.582249404768042,2.974503203049819e-14,50,0.055495977979109885,0.03708245842318443,0.04495725990118973,0.06603469605703004,1.4872516015249093e-13
single_shape,TinyCNN,template_init,auroc,raw_logit_fidelity,10.552133597793064,3.2803699088770984e-14,50,0.06382363859735764,0.04276872277434948,0.05166890207131891,0.07597837512339636,6.560739817754197e-14
single_shape,TinyCNN,retention_0p1,auroc,raw_logit_fidelity,7.117986386302101,4.355932710304037e-09,50,0.035616680239498176,0.03538191105446317,0.02556125237639014,0.04567210810260621,4.355932710304037e-09
single_shape,TinyCNN,release_early,auroc,raw_logit_fidelity,11.225076198044697,3.783863810346478e-15,50,0.06310545206179384,0.039752329779738874,0.05180796493976279,0.07440293918382489,1.1351591431039434e-14
single_shape,TinyCNN,release_default,auroc,raw_logit_fidelity,11.78040923186197,6.650221797818608e-16,50,0.061908123168954464,0.037159705441218105,0.05134745173141272,0.07246879460649622,2.6600887191274434e-15
single_shape,TinyCNN,release_late,auroc,raw_logit_fidelity,11.987454758812971,3.5134493039131495e-16,50,0.05787375941756657,0.03413812903596929,0.04817181049303662,0.06757570834209652,1.7567246519565749e-15
single_shape,TinyCNN,template_init,validation_patch,raw_logit_fidelity,3.979570798447448,0.00022779422722223977,50,0.026241938694793108,0.046627774054953545,0.012990471929609934,0.03949340545997628,0.0005689702032663508
single_shape,TinyCNN,retention_0p1,validation_patch,raw_logit_fidelity,3.223542214984855,0.002254501428238855,50,0.019678487870580776,0.04316615477253884,0.007410802420383247,0.0319461733207783,0.002254501428238855
single_shape,TinyCNN,release_early,validation_patch,raw_logit_fidelity,4.03713928764507,0.00018965673442211694,50,0.02623601538567252,0.0459525001956153,0.01317645932791174,0.0392955714434333,0.0005689702032663508
single_shape,TinyCNN,release_default,validation_patch,raw_logit_fidelity,4.1936787545323915,0.00011462710235491542,50,0.024168718000947567,0.04075148668119902,0.01258727362937469,0.03575016237252045,0.0004585084094196617
single_shape,TinyCNN,release_late,validation_patch,raw_logit_fidelity,5.2130638316217315,3.7107962845113646e-06,50,0.026239044455983476,0.03559098232048561,0.016124199196497352,0.0363538897154696,1.8553981422556823e-05
single_shape,TwoLayerCNN,template_init,contrast,raw_logit_fidelity,12.363231704529278,1.1192938003003506e-16,50,0.07123208479060313,0.04074071520882198,0.059653701637608865,0.0828104679435974,4.2253172932592193e-16
single_shape,TwoLayerCNN,retention_0p1,contrast,raw_logit_fidelity,5.50640692487727,1.3349433245045557e-06,50,0.021161319070489362,0.027174366910648815,0.013438449444395758,0.028884188696582967,1.3349433245045557e-06
single_shape,TwoLayerCNN,release_early,contrast,raw_logit_fidelity,12.382411775079152,1.0563293233148048e-16,50,0.06684315532888281,0.038171278154458414,0.05599499810713288,0.07769131255063273,4.2253172932592193e-16
single_shape,TwoLayerCNN,release_default,contrast,raw_logit_fidelity,13.32130823549417,6.574945334223681e-18,50,0.05601573965001052,0.029733648271995903,0.047565530308693246,0.06446594899132779,3.2874726671118404e-17
single_shape,TwoLayerCNN,release_late,contrast,raw_logit_fidelity,9.89167193922836,2.8864205635979444e-13,50,0.03817791234393429,0.027291504283397675,0.03042175264484443,0.04593407204302415,5.772841127195889e-13
single_shape,TwoLayerCNN,template_init,auroc,raw_logit_fidelity,10.862565905134572,1.2026067300063106e-14,50,0.0678392893930582,0.04416048839623937,0.0552890174536913,0.08038956133242509,3.6078201900189315e-14
single_shape,TwoLayerCNN,retention_0p1,auroc,raw_logit_fidelity,3.88428002417453,0.0003077544977578265,50,0.014311465740879034,0.02605305078705062,0.006907270631128698,0.02171566085062937,0.0003077544977578265
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_fidelity,11.197199373588525,4.133277064732025e-15,50,0.06384155583195977,0.04031615008727918,0.052383832751461135,0.07529927891245841,1.65331082589281e-14
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_fidelity,12.509714445795312,7.201585358820257e-17,50,0.05553339961340864,0.031390039811965635,0.04661244900496224,0.06445435022185504,3.6007926794101285e-16
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_fidelity,8.660272638762569,1.902605390555442e-11,50,0.03264125087669142,0.02665141249481237,0.025067003251146136,0.0402154985022367,3.805210781110884e-11
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_fidelity,-0.8826512976450277,0.38173451640902023,50,-0.0069940381021070894,0.05603041408393124,-0.022917705596884004,0.008929629392669823,1.0
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_fidelity,-0.00454678407288348,0.9963906646906214,50,-3.415836174704423e-05,0.05312240220424719,-0.015131378024573525,0.015063061301079435,1.0
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_fidelity,0.11978735152825355,0.9051414013355763,50,0.001055854700336706,0.06232728322569834,-0.01665736320399851,0.018769072604671925,1.0
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_fidelity,0.30431216458482585,0.7621787431735525,50,0.0023848817383083885,0.05541566344501994,-0.013364075557975943,0.01813383903459272,1.0
single_shape,TwoLayerCNN,release_late,validation_patch,raw_logit_fidelity,0.472620614699726,0.6385822652133166,50,0.003211704048869545,0.048051600829193845,-0.010444409808323351,0.01686781790606244,1.0
two_concepts,TinyCNN,template_init,contrast,raw_logit_fidelity,15.97177643828466,4.646678237956034e-21,50,0.1679743345976906,0.0743660490855715,0.1468397372919301,0.1891089319034511,2.323339118978017e-20
two_concepts,TinyCNN,retention_0p1,contrast,raw_logit_fidelity,9.218407937890719,2.793221189130175e-12,50,0.09292443050073468,0.07127857151438038,0.07266728461212027,0.11318157638934909,5.58644237826035e-12
two_concepts,TinyCNN,release_early,contrast,raw_logit_fidelity,10.307873766961228,7.286268528493485e-14,50,0.1562747203477274,0.10720243280441896,0.12580812604321925,0.18674131465223556,2.1858805585480454e-13
two_concepts,TinyCNN,release_default,contrast,raw_logit_fidelity,10.509447165803099,3.769284271301681e-14,50,0.1345272071445101,0.09051389566475003,0.10880344261791958,0.16025097167110064,1.5077137085206723e-13
two_concepts,TinyCNN,release_late,contrast,raw_logit_fidelity,7.408030403824482,1.5515348464919785e-09,50,0.08532809679991728,0.0814468523803769,0.06218115746338926,0.1084750361364453,1.5515348464919785e-09
two_concepts,TinyCNN,template_init,auroc,raw_logit_fidelity,13.441714116426128,4.64251374406313e-18,50,0.15582099625539184,0.08197026223670818,0.132525305483559,0.17911668702722466,2.321256872031565e-17
two_concepts,TinyCNN,retention_0p1,auroc,raw_logit_fidelity,8.274432580176212,7.292504809465894e-11,50,0.08841833280665036,0.0755595046584572,0.06694455917990187,0.10989210643339885,1.4585009618931788e-10
two_concepts,TinyCNN,release_early,auroc,raw_logit_fidelity,10.426234910487509,4.9449323108537544e-14,50,0.14514395384132847,0.09843656400470621,0.11716859188538681,0.17311931579727013,1.9779729243415018e-13
two_concepts,TinyCNN,release_default,auroc,raw_logit_fidelity,9.740774767697218,4.778982858286203e-13,50,0.11739194180738842,0.08521769580787124,0.09317334062619978,0.14161054298857706,1.433694857485861e-12
two_concepts,TinyCNN,release_late,auroc,raw_logit_fidelity,8.139778644735133,1.168961255405919e-10,50,0.08181062418365886,0.0710693123955974,0.06161294907858639,0.10200829928873134,1.4585009618931788e-10
two_concepts,TinyCNN,template_init,validation_patch,raw_logit_fidelity,21.083636523790652,3.164043807074277e-26,50,0.15408342522624616,0.05167677536225147,0.13939704816613507,0.16876980228635724,1.2656175228297107e-25
two_concepts,TinyCNN,retention_0p1,validation_patch,raw_logit_fidelity,14.886415072859675,8.197910912764761e-20,50,0.09032669355831163,0.04290530475244358,0.07813314086358117,0.1025202462530421,8.197910912764761e-20
two_concepts,TinyCNN,release_early,validation_patch,raw_logit_fidelity,20.151939455818145,2.314794786596088e-25,50,0.12079253463972874,0.04238461541020715,0.108746960218752,0.13283810906070545,6.944384359788264e-25
two_concepts,TinyCNN,release_default,validation_patch,raw_logit_fidelity,21.865744459040883,6.2827810437001905e-27,50,0.09468798826848496,0.030620735885292086,0.08598567141691969,0.10339030512005022,3.1413905218500955e-26
two_concepts,TinyCNN,release_late,validation_patch,raw_logit_fidelity,17.890641918530832,3.978844692750069e-23,50,0.06322390552701462,0.02498851217012168,0.056122248944749265,0.07032556210927998,7.957689385500138e-23
two_concepts,TwoLayerCNN,template_init,contrast,raw_logit_fidelity,-0.5264846684045177,0.6009267222817535,50,-0.005054352393176276,0.06788358837783645,-0.02434665474992387,0.014237949963571318,0.6009267222817535
two_concepts,TwoLayerCNN,retention_0p1,contrast,raw_logit_fidelity,-1.808611653272729,0.07664952536065107,50,-0.013324109850108158,0.052092821647131284,-0.028128725956122758,0.0014805062559064396,0.15329905072130215
two_concepts,TwoLayerCNN,release_early,contrast,raw_logit_fidelity,-3.296848485195139,0.001823948726913847,50,-0.02784204287443102,0.05971550529848353,-0.044813001704598635,-0.010871084044263409,0.007295794907655388
two_concepts,TwoLayerCNN,release_default,contrast,raw_logit_fidelity,-2.252083343528539,0.028832025393442092,50,-0.019531702540230355,0.061325436085666714,-0.0369601986376812,-0.0021032064427795143,0.08649607618032627
two_concepts,TwoLayerCNN,release_late,contrast,raw_logit_fidelity,-3.4184592503219875,0.001276540067657642,50,-0.024119062210394563,0.04989017330899526,-0.03829769258494801,-0.009940431835841116,0.00638270033828821
two_concepts,TwoLayerCNN,template_init,auroc,raw_logit_fidelity,-0.4592391461124924,0.6480933318153071,50,-0.0042709666008764495,0.06576158568505891,-0.022960202464983197,0.014418269263230296,0.6480933318153071
two_concepts,TwoLayerCNN,retention_0p1,auroc,raw_logit_fidelity,-1.7672012421536267,0.08342194033176642,50,-0.012991824658704663,0.05198393424034306,-0.027765495306106964,0.0017818459886976383,0.16684388066353284
two_concepts,TwoLayerCNN,release_early,auroc,raw_logit_fidelity,-2.3400448786940116,0.023398724621994476,50,-0.02100368630046279,0.06346822297383076,-0.03904115569352733,-0.002966216907398251,0.11699362310997238
two_concepts,TwoLayerCNN,release_default,auroc,raw_logit_fidelity,-2.2758670182260996,0.02726210481081567,50,-0.020591876848316253,0.06397849979895505,-0.03877436531051346,-0.002409388386119045,0.11699362310997238
two_concepts,TwoLayerCNN,release_late,auroc,raw_logit_fidelity,-2.050123196871016,0.045722698352869635,50,-0.01619833866529335,0.05586959423544245,-0.03207630166482845,-0.0003203756657582518,0.1371680950586089
two_concepts,TwoLayerCNN,template_init,validation_patch,raw_logit_fidelity,2.6498846471732547,0.010809813011075245,50,0.01588120862696191,0.04237811002657145,0.003837483015558243,0.027924934238365576,0.021604958925551684
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_fidelity,2.6501475325214607,0.010802479462775842,50,0.012716121471283905,0.03392888740115412,0.0030736383614072185,0.02235860458116059,0.021604958925551684
two_concepts,TwoLayerCNN,release_early,validation_patch,raw_logit_fidelity,4.699027826936965,2.1533586864950874e-05,50,0.02505306079874831,0.03769968987781317,0.01433892748230961,0.03576719411518701,8.61343474598035e-05
two_concepts,TwoLayerCNN,release_default,validation_patch,raw_logit_fidelity,4.878113750827633,1.1735590235252987e-05,50,0.029933286861073313,0.04338978384642229,0.017602046731280685,0.04226452699086594,5.8677951176264936e-05
two_concepts,TwoLayerCNN,release_late,validation_patch,raw_logit_fidelity,4.272761750409947,8.863278048308818e-05,50,0.01866663399315439,0.030891737591548125,0.009887299308837182,0.0274459686774716,0.00026589834144926457
single_shape,TinyCNN,template_init,contrast,centered_logit_error_reduction,58.44002536627953,5.584918820355945e-47,50,53.3469736289978,6.454823825352109,51.51253299505382,55.181414262941786,2.7924594101779727e-46
single_shape,TinyCNN,retention_0p1,contrast,centered_logit_error_reduction,35.55773579100588,1.1803611576337644e-36,50,11.640530595779419,2.3148544016593755,10.982656253897375,12.298404937661463,1.1803611576337644e-36
single_shape,TinyCNN,release_early,contrast,centered_logit_error_reduction,51.767584521610004,1.9345485523475985e-44,50,53.86003631591797,7.356881196193554,51.7692338137041,55.950838818131835,5.803645657042796e-44
single_shape,TinyCNN,release_default,contrast,centered_logit_error_reduction,51.10636892419043,3.5913969234372816e-44,50,51.93657484054565,7.185934949874588,49.89435472399443,53.97879495709687,7.182793846874563e-44
single_shape,TinyCNN,release_late,contrast,centered_logit_error_reduction,56.46139474057753,2.9476796158262747e-46,50,41.803748321533206,5.235385001201181,40.31586836688232,43.29162827618409,1.1790718463305099e-45
single_shape,TinyCNN,template_init,auroc,centered_logit_error_reduction,59.902649653199454,1.690793401182701e-47,50,54.08770007133484,6.384655724019752,52.27320099114561,55.902199151524066,8.453967005913505e-47
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_error_reduction,36.356656583667444,4.1314616429020625e-37,50,11.195997266769409,2.1775285005264102,10.57715051416747,11.814844019371346,4.1314616429020625e-37
single_shape,TinyCNN,release_early,auroc,centered_logit_error_reduction,55.412346662263104,7.287090381151496e-46,50,54.31643958091736,6.9312211214711725,52.346608333449666,56.28627082838506,2.9148361524605984e-45
single_shape,TinyCNN,release_default,auroc,centered_logit_error_reduction,50.03412370208991,9.958010761701217e-44,50,51.5959805393219,7.2917970820381806,49.52367473769371,53.66828634095009,1.9916021523402433e-43
single_shape,TinyCNN,release_late,auroc,centered_logit_error_reduction,52.78925164532325,7.5486576349315e-45,50,41.09848347663879,5.505101030427122,39.5339510746051,42.66301587867248,2.26459729047945e-44
single_shape,TinyCNN,template_init,validation_patch,centered_logit_error_reduction,55.3595740258754,7.629884289620877e-46,50,58.043769795894626,7.4139196246568275,55.93675715166907,60.15078244012018,2.288965286886263e-45
single_shape,TinyCNN,retention_0p1,validation_patch,centered_logit_error_reduction,36.85088694513723,2.1812587431011414e-37,50,12.359188613891602,2.37152123145832,11.685209737169787,13.033167490613417,2.1812587431011414e-37
single_shape,TinyCNN,release_early,validation_patch,centered_logit_error_reduction,54.040678288133016,2.4408200148417678e-45,50,58.424579570293425,7.644688725381792,56.25198307329626,60.59717606729059,4.8816400296835356e-45
single_shape,TinyCNN,release_default,validation_patch,centered_logit_error_reduction,56.80242674686125,2.204051947006023e-46,50,55.30609917402268,6.8847970072138,53.3494615138461,57.26273683419925,8.816207788024092e-46
single_shape,TinyCNN,release_late,validation_patch,centered_logit_error_reduction,60.44885833843265,1.0900779551462157e-47,50,44.65749984502792,5.223857296768791,43.17289602772781,46.14210366232803,5.450389775731079e-47
single_shape,TwoLayerCNN,template_init,contrast,centered_logit_error_reduction,26.98774829339833,4.5503787252824755e-31,50,91.83298431396484,24.061187039041265,84.9948706179747,98.67109800995499,9.100757450564951e-31
single_shape,TwoLayerCNN,retention_0p1,contrast,centered_logit_error_reduction,-0.3218129845000705,0.7489632638813102,50,-0.3060696411132813,6.7251456333480135,-2.2173348828616253,1.6051956006350627,0.7489632638813102
single_shape,TwoLayerCNN,release_early,contrast,centered_logit_error_reduction,29.812639661660345,4.5602494010313224e-33,50,92.46391471862793,21.930919856344964,86.23121625732583,98.69661317993004,1.3680748203093966e-32
single_shape,TwoLayerCNN,release_default,contrast,centered_logit_error_reduction,33.064698522401386,3.6157240890119463e-35,50,88.74771141052246,18.979186672653665,83.35388623828781,94.1415365827571,1.4462896356047785e-34
single_shape,TwoLayerCNN,release_late,contrast,centered_logit_error_reduction,34.553130961376276,4.5600274126209106e-36,50,69.5501326751709,14.23297081298087,65.50516712575923,73.59509822458257,2.2800137063104553e-35
single_shape,TwoLayerCNN,template_init,auroc,centered_logit_error_reduction,23.83308053847109,1.3164636872241389e-28,50,90.50914726257324,26.85327718566213,82.87753032665283,98.14076419849364,2.6329273744482777e-28
single_shape,TwoLayerCNN,retention_0p1,auroc,centered_logit_error_reduction,-1.9645179872540692,0.05515441376517673,50,-1.8653128814697266,6.713989874765553,-3.7734076917082655,0.04278192876881248,0.05515441376517673
single_shape,TwoLayerCNN,release_early,auroc,centered_logit_error_reduction,27.879362400920126,1.0181817102355313e-31,50,91.1258292388916,23.1123261965062,84.55737881065295,97.69427966713025,3.0545451307065942e-31
single_shape,TwoLayerCNN,release_default,auroc,centered_logit_error_reduction,31.984619129151955,1.7149566097248639e-34,50,88.33269149780273,19.528337950920502,82.7827992590932,93.88258373651226,6.8598264388994555e-34
single_shape,TwoLayerCNN,release_late,auroc,centered_logit_error_reduction,32.41057643638055,9.229509430957088e-35,50,67.12936019897461,14.64572094439127,62.96709236011066,71.29162803783856,4.614754715478544e-34
single_shape,TwoLayerCNN,template_init,validation_patch,centered_logit_error_reduction,19.637393476164373,7.16910005415258e-25,50,64.287522315979,23.148766169240734,57.70871576207485,70.86632886988315,1.433820010830516e-24
single_shape,TwoLayerCNN,retention_0p1,validation_patch,centered_logit_error_reduction,-3.1803088141966613,0.002551694564134846,50,-5.972020225524902,13.278131922288049,-9.745623564696636,-2.198416886353168,0.002551694564134846
single_shape,TwoLayerCNN,release_early,validation_patch,centered_logit_error_reduction,20.28762031820301,1.7246407289414329e-25,50,71.00186389923095,24.747061830107018,63.968826744356136,78.03490105410577,5.173922186824299e-25
single_shape,TwoLayerCNN,release_default,validation_patch,centered_logit_error_reduction,22.018907432462765,4.603222226682357e-27,50,72.57916011810303,23.30779419903066,65.9551582981969,79.20316193800916,2.3016111133411784e-26
single_shape,TwoLayerCNN,release_late,validation_patch,centered_logit_error_reduction,21.58143676618454,1.1245418125980302e-26,50,61.86491275787353,20.269780831807143,56.10430478388632,67.62552073186075,4.4981672503921206e-26
two_concepts,TinyCNN,template_init,contrast,centered_logit_error_reduction,34.25762881589165,6.833127971971586e-36,50,63.91578314647079,13.19276472128534,60.166440897386494,67.66512539555508,3.4165639859857927e-35
two_concepts,TinyCNN,retention_0p1,contrast,centered_logit_error_reduction,21.607715333480993,1.0653531410402157e-26,50,12.25956993535161,4.01191190365488,11.119397187807007,13.399742682896214,1.0653531410402157e-26
two_concepts,TinyCNN,release_early,contrast,centered_logit_error_reduction,24.52464133998509,3.604738812161377e-29,50,60.16953423246741,17.34838242353667,55.239178499760904,65.09988996517393,1.0814216436484132e-28
two_concepts,TinyCNN,release_default,contrast,centered_logit_error_reduction,26.495666886078883,1.0593072299757524e-30,50,51.66780175432563,13.788916182623643,47.749035134529805,55.586568374121455,4.2372289199030096e-30
