stage,task,architecture,block,profile,epoch,method,k,selection_valid,stored_prob_fidelity,legacy_prob_fidelity_abs_diff,prob_fidelity,centered_logit_fidelity,raw_logit_fidelity,prob_patch_error_mpp,prob_error_reduction,centered_logit_patch_error_mpp,centered_logit_error_reduction,raw_logit_patch_error_mpp,raw_logit_error_reduction,cf_accuracy,agreement
E,single_shape,TwoLayerCNN,5008,release_early,200,contrast,12,True,0.9989031080440156,0.0,0.9989031080440156,0.9153505901597645,0.9121497618520508,0.0021926334593445063,1.9967583247926086,35.69468307495117,385.9820137023926,37.556884765625,389.9534606933594,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,contrast,13,True,0.9994044338761137,0.0,0.9994044338761137,0.9473678116043364,0.9457762027941956,0.0011905075516551733,1.997760450700298,22.193763732910156,399.4829330444336,23.18123435974121,404.32911109924316,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,contrast,14,True,0.9999663692183851,0.0,0.9999663692183851,0.97566233724988,0.9747793126803289,6.72262831358239e-05,1.9988837319688173,10.262624740600586,411.41407203674316,10.782103538513184,416.7282419204712,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,contrast,15,True,0.9999971469171631,0.0,0.9999971469171631,0.9911262040406533,0.9906373857920635,5.703172064386308e-06,1.9989452550798887,3.741872787475586,417.93482398986816,4.0026140213012695,423.5077314376831,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,contrast,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9989509582519531,0.0,421.67669677734375,0.0,427.5103454589844,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,1,True,0.0008682990689162784,0.0,0.0008682990689162784,0.15162162459474104,0.15062807821524482,1.9972152709960938,0.001735687255859375,357.74139404296875,63.935302734375,363.11529541015625,64.39505004882812,0.0,0.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,2,True,0.012029758803693835,0.0,0.012029758803693835,0.3141149687845154,0.3128663091607914,1.9749042987823486,0.024046659469604492,289.22174072265625,132.4549560546875,293.75677490234375,133.75357055664062,0.0013020833721384406,0.0013020833721384406
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,3,True,0.10601009262492855,0.0,0.10601009262492855,0.4533682211332758,0.45239572782319204,1.7870420217514038,0.21190893650054932,230.5018768310547,191.17481994628906,234.10650634765625,193.40383911132812,0.02083333395421505,0.02083333395421505
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,4,True,0.2151714270447489,0.0,0.2151714270447489,0.518218730525905,0.5173568842279832,1.568833827972412,0.430117130279541,203.15591430664062,218.52078247070312,206.33493041992188,221.1754150390625,0.1080729216337204,0.1080729216337204
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,5,True,0.28930134684953746,0.0,0.28930134684953746,0.5807996062192045,0.5798194906883305,1.4206517934799194,0.5782991647720337,176.76702880859375,244.90966796875,179.6315155029297,247.8788299560547,0.140625,0.140625
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,6,True,0.4349966031377084,0.0,0.4349966031377084,0.6443799872741102,0.6413391565254785,1.1294140815734863,0.8695368766784668,149.95668029785156,271.7200164794922,153.3312225341797,274.1791229248047,0.3020833432674408,0.3020833432674408
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,7,True,0.4791841201140684,0.0,0.4791841201140684,0.6725626514625027,0.666546661521912,1.0410854816436768,0.9578654766082764,138.07269287109375,283.60400390625,142.55474853515625,284.9555969238281,0.33203125,0.33203125
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,8,True,0.6568404155367646,0.0,0.6568404155367646,0.7201272569686019,0.7148750096844866,0.6859592199325562,1.312991738319397,118.01580810546875,303.660888671875,121.89387512207031,305.61647033691406,0.5546875,0.5546875
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,9,True,0.7848966970603146,0.0,0.7848966970603146,0.7572442668360879,0.7528024572231231,0.42998093366622925,1.5689700245857239,102.36443328857422,319.31226348876953,105.67949676513672,321.83084869384766,0.6953125,0.6953125
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,10,True,0.9677109235203453,0.0,0.9677109235203453,0.8452877900934526,0.8412200706534454,0.06454428285360336,1.9344066753983498,65.23853302001953,356.4381637573242,67.88006591796875,359.6302795410156,0.9739583730697632,0.9739583730697632
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,11,True,0.9847229532592703,0.0,0.9847229532592703,0.8710095052400212,0.8667108528306398,0.03053806722164154,1.9684128910303116,54.39228439331055,367.2844123840332,56.98249053955078,370.5278549194336,0.9947916865348816,0.9947916865348816
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,12,True,0.9991007442174572,0.0,0.9991007442174572,0.9207177448194686,0.9176728697508417,0.0017975682858377695,1.9971533899661154,33.431480407714844,388.2452163696289,35.195701599121094,392.3146438598633,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,13,True,0.9993355785321096,0.0,0.9993355785321096,0.9476204983901576,0.9458918455576142,0.0013281458523124456,1.9976228123996407,22.087209701538086,399.58948707580566,23.131793975830078,404.3785514831543,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,14,True,0.9999467098508307,0.0,0.9999467098508307,0.9741418425531061,0.9733243672913152,0.0001065243995981291,1.998844433852355,10.903783798217773,410.772912979126,11.404109001159668,416.1062364578247,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,15,True,0.9999793731235215,0.0,0.9999793731235215,0.9890305676708939,0.9884804772291309,4.123211692785844e-05,1.9989097261350253,4.625554084777832,417.0511426925659,4.924715518951416,422.58562994003296,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,auroc,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9989509582519531,0.0,421.67669677734375,0.0,427.5103454589844,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,1,True,0.0036323844382996073,0.0,0.0036323844382996073,0.13269278015147168,0.13296576384091596,1.9916900396347046,0.007260918617248535,365.7232360839844,55.953460693359375,370.6661071777344,56.84423828125,0.0,0.0
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,2,True,0.019653774492871978,0.0,0.019653774492871978,0.2802651921823589,0.28036041328344163,1.9596641063690186,0.03928685188293457,303.495361328125,118.18133544921875,307.65338134765625,119.85696411132812,0.0013020833721384406,0.0013020833721384406
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,3,True,0.06797573088199471,0.0,0.06797573088199471,0.4757068957764289,0.4746809449470013,1.8630708456039429,0.13588011264801025,221.0821990966797,200.59449768066406,224.57933044433594,202.93101501464844,0.0078125,0.0078125
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,4,True,0.22044061883960897,0.0,0.22044061883960897,0.5582441051088253,0.5569859936149966,1.5583009719848633,0.44064998626708984,186.27816772460938,235.39852905273438,189.39306640625,238.11727905273438,0.0911458358168602,0.0911458358168602
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,5,True,0.32867568807135195,0.0,0.32867568807135195,0.6048316405686855,0.6034174197405909,1.3419442176818848,0.6570067405700684,166.63328552246094,255.0434112548828,169.54315185546875,257.9671936035156,0.1796875,0.1796875
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,6,True,0.3831756877532937,0.0,0.3831756877532937,0.6220783429633105,0.618545634728388,1.2330015897750854,0.7659493684768677,159.36074829101562,262.3159484863281,163.07566833496094,264.43467712402344,0.1940104216337204,0.1940104216337204
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,7,True,0.5440068598807026,0.0,0.5440068598807026,0.6744051698300301,0.6707254579881738,0.9115078449249268,1.0874431133270264,137.29574584960938,284.3809509277344,140.76828002929688,286.7420654296875,0.3333333432674408,0.3333333432674408
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,8,True,0.6098289784795415,0.0,0.6098289784795415,0.7088179763519231,0.7052942684781431,0.7799327373504639,1.2190182209014893,122.78466796875,298.89202880859375,125.98974609375,301.5205993652344,0.4622395932674408,0.4622395932674408
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,9,True,0.691369099303516,0.0,0.691369099303516,0.7604114820180706,0.7572524906976581,0.616938054561615,1.3820129036903381,101.02889251708984,320.6478042602539,103.77706909179688,323.7332763671875,0.5130208730697632,0.5130208730697632
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,10,True,0.7345993404107659,0.0,0.7345993404107659,0.7808368826163071,0.776796998123256,0.5305229425430298,1.4684280157089233,92.41597747802734,329.2607192993164,95.42159271240234,332.08875274658203,0.5859375,0.5859375
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,11,True,0.8376484099631116,0.0,0.8376484099631116,0.806708106222003,0.8044635536840358,0.3245328664779663,1.6744180917739868,81.50668334960938,340.1700134277344,83.59385681152344,343.91648864746094,0.7734375,0.7734375
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,12,True,0.9564923126907157,0.0,0.9564923126907157,0.874455979788338,0.8721932359167578,0.08696973323822021,1.911981225013733,52.938987731933594,368.73770904541016,54.63871383666992,372.87163162231445,0.9518229365348816,0.9518229365348816
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,13,True,0.9909241663513914,0.0,0.9909241663513914,0.9159696842439241,0.9148014670736023,0.01814214698970318,1.98080881126225,35.433624267578125,386.2430725097656,36.423255920410156,391.0870895385742,0.9856771230697632,0.9856771230697632
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,14,True,0.9998876612726556,0.0,0.9998876612726556,0.9704878322911445,0.9693171492317038,0.00022455959697254002,1.9987263986549806,12.44459342956543,409.2321033477783,13.117236137390137,414.39310932159424,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,15,True,0.9999989766729384,0.0,0.9999989766729384,0.993300567560406,0.9930291096927767,2.045580458798213e-06,1.9989489126714943,2.8249948024749756,418.8517019748688,2.9801278114318848,424.5302176475525,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_early,200,validation_patch,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9989509582519531,0.0,421.67669677734375,0.0,427.5103454589844,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,1,True,0.0009905664729438213,0.0,0.0009905664729438213,0.13433987334959396,0.13440775395886606,1.9963819980621338,0.0019794702529907227,349.8117370605469,54.286468505859375,353.40789794921875,54.876495361328125,0.0,0.0
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,2,True,0.021443210968865367,0.0,0.021443210968865367,0.29098886862374096,0.2902872604008153,1.9555104970932007,0.04285097122192383,286.5101318359375,117.58807373046875,289.7646484375,118.51974487304688,0.006510416977107525,0.006510416977107525
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,3,True,0.10537013652859817,0.0,0.10537013652859817,0.3701070081039223,0.3708149404469625,1.7877939939498901,0.21056747436523438,254.53860473632812,149.55960083007812,256.8864440917969,151.39794921875,0.0481770858168602,0.0481770858168602
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,4,True,0.24819965696843704,0.0,0.24819965696843704,0.4515897859223691,0.45079622806345265,1.5023689270019531,0.4959925413131714,221.611572265625,182.48663330078125,224.2313232421875,184.05307006835938,0.1861979216337204,0.1861979216337204
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,5,True,0.31887181048571955,0.0,0.31887181048571955,0.5196815725763779,0.5182501549482226,1.3611406087875366,0.6372208595275879,194.09580993652344,210.0023956298828,196.6909637451172,211.5934295654297,0.2395833432674408,0.2395833432674408
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,6,True,0.42573885250819954,0.0,0.42573885250819954,0.5895762027574541,0.5878204368608043,1.1475814580917358,0.8507800102233887,165.85150146484375,238.2467041015625,168.2864990234375,239.99789428710938,0.2994791865348816,0.2994791865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,7,True,0.4711964999454369,0.0,0.4711964999454369,0.6471615932024565,0.6448089928669503,1.056740641593933,0.9416208267211914,142.58135986328125,261.516845703125,145.01895141601562,263.26544189453125,0.3372395932674408,0.3372395932674408
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,8,True,0.6229699909422106,0.0,0.6229699909422106,0.7088320477948251,0.7055424672740085,0.7534422278404236,1.244919240474701,117.66043090820312,286.4377746582031,120.222412109375,288.0619812011719,0.4765625,0.4765625
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,9,True,0.7593777907901975,0.0,0.7593777907901975,0.7409766192463547,0.7364150597214649,0.4808502197265625,1.517511248588562,104.67088317871094,299.4273223876953,107.61760711669922,300.66678619384766,0.68359375,0.68359375
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,10,True,0.8642373528984131,0.0,0.8642373528984131,0.7973165808035491,0.7929721824712525,0.27130287885665894,1.7270585894584656,81.90400695800781,322.19419860839844,84.52622985839844,323.75816345214844,0.8268229365348816,0.8268229365348816
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,11,True,0.9705026102786662,0.0,0.9705026102786662,0.849043466107589,0.844772688789921,0.05894645303487778,1.9394150152802467,61.00126266479492,343.0969429016113,63.37689208984375,344.9075012207031,0.9791666865348816,0.9791666865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,12,True,0.9981975689401237,0.0,0.9981975689401237,0.9055721337791106,0.9030106845756481,0.0036019091494381428,1.9947595591656864,38.15813446044922,365.94007110595703,39.59922790527344,368.68516540527344,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,13,True,0.9990677449139862,0.0,0.9990677449139862,0.9477469371018385,0.9457152518582574,0.0018629827536642551,1.9964984855614603,21.115367889404297,382.98283767700195,22.163616180419922,386.12077713012695,0.9986979365348816,0.9986979365348816
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,14,True,0.9994844499484256,0.0,0.9994844499484256,0.9759914830703333,0.974759084976306,0.0010302553419023752,1.9973312129732221,9.701799392700195,394.39640617370605,10.305471420288086,397.9789218902588,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,15,True,0.9999403131063593,0.0,0.9999403131063593,0.9888551300108034,0.9884380890598732,0.00011927598825423047,1.9982421923268703,4.503622055053711,399.59458351135254,4.720547676086426,403.56384563446045,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,contrast,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9983614683151245,0.0,404.09820556640625,0.0,408.2843933105469,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,1,True,0.0009905664729438213,0.0,0.0009905664729438213,0.13433987334959396,0.13440775395886606,1.9963819980621338,0.0019794702529907227,349.8117370605469,54.286468505859375,353.40789794921875,54.876495361328125,0.0,0.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,2,True,0.02138053501088555,0.0,0.02138053501088555,0.2753627814474444,0.2749937537354257,1.95563542842865,0.04272603988647461,292.8245849609375,111.27362060546875,296.0087585449219,112.275634765625,0.006510416977107525,0.006510416977107525
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,3,True,0.10566951762737453,0.0,0.10566951762737453,0.35316722177374404,0.35419494345075053,1.7871956825256348,0.21116578578948975,261.38397216796875,142.7142333984375,263.672119140625,144.61227416992188,0.0481770858168602,0.0481770858168602
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,4,True,0.20807081810577988,0.0,0.20807081810577988,0.42843237069908646,0.4284362452968643,1.5825608968734741,0.4158005714416504,230.96945190429688,173.12875366210938,233.36056518554688,174.923828125,0.1666666716337204,0.1666666716337204
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,5,True,0.2744082291942067,0.0,0.2744082291942067,0.49988807905495425,0.49859104004117205,1.4499948024749756,0.5483666658401489,202.09432983398438,202.00387573242188,204.71746826171875,203.56692504882812,0.2083333432674408,0.2083333432674408
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,6,True,0.2957963203167776,0.0,0.2957963203167776,0.5252282296140505,0.5223311308544342,1.407253623008728,0.5911078453063965,191.8544158935547,212.24378967285156,195.02474975585938,213.2596435546875,0.2057291716337204,0.2057291716337204
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,7,True,0.417838738896095,0.0,0.417838738896095,0.5956096882153337,0.5927917857659315,1.1633687019348145,0.8349927663803101,163.41339111328125,240.684814453125,166.2567596435547,242.0276336669922,0.2838541865348816,0.2838541865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,8,True,0.6202522564140254,0.0,0.6202522564140254,0.6927497682284882,0.689296174794551,0.7588732242584229,1.2394882440567017,124.15926361083984,279.9389419555664,126.85552215576172,281.42887115478516,0.4947916865348816,0.4947916865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,9,True,0.7894215868089061,0.0,0.7894215868089061,0.7615087507276372,0.7571427916512233,0.42081186175346375,1.5775496065616608,96.37388610839844,307.7243194580078,99.1548080444336,309.1295852661133,0.7083333730697632,0.7083333730697632
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,10,True,0.9010496950353324,0.0,0.9010496950353324,0.8023330859962681,0.7983074690973099,0.19773846864700317,1.8006229996681213,79.87684631347656,324.2213592529297,82.34791564941406,325.9364776611328,0.8658854365348816,0.8658854365348816
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,11,True,0.9705026102786662,0.0,0.9705026102786662,0.849043466107589,0.844772688789921,0.05894645303487778,1.9394150152802467,61.00126266479492,343.0969429016113,63.37689208984375,344.9075012207031,0.9791666865348816,0.9791666865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,12,True,0.9977477665364212,0.0,0.9977477665364212,0.9041620267891316,0.9016295923748033,0.004500777460634708,1.9938606908544898,38.72795104980469,365.37025451660156,40.16310501098633,368.12128829956055,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,13,True,0.9997355088469105,0.0,0.9997355088469105,0.9465364520426051,0.9441441244700393,0.0005285489605739713,1.9978329193545505,21.604522705078125,382.4936828613281,22.805082321166992,385.4793109893799,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,14,True,0.9999626061942135,0.0,0.9999626061942135,0.9725066236255197,0.9715308366147608,7.47263475204818e-05,1.998286741967604,11.110023498535156,392.9881820678711,11.623514175415039,396.66087913513184,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,15,True,0.9999971070458183,0.0,0.9999971070458183,0.9907738561470477,0.9901168014725338,5.7811680562736e-06,1.9983556871470682,3.7282676696777344,400.3699378967285,4.035155773162842,404.24923753738403,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,auroc,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9983614683151245,0.0,404.09820556640625,0.0,408.2843933105469,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,1,True,0.004783575462966927,0.0,0.004783575462966927,0.22741646282084882,0.22573402204525272,1.9888023138046265,0.009559154510498047,312.19964599609375,91.8985595703125,316.1207275390625,92.16366577148438,0.0,0.0
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,2,True,0.032412378533516195,0.0,0.032412378533516195,0.36900401032431696,0.36877726792224474,1.9335901737213135,0.06477129459381104,254.98435974121094,149.1138458251953,257.7184143066406,150.56597900390625,0.0026041667442768812,0.0026041667442768812
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,3,True,0.21207698898334826,0.0,0.21207698898334826,0.5361890812483632,0.5355529307014941,1.5745551586151123,0.4238063097000122,187.42514038085938,216.67306518554688,189.62649536132812,218.65789794921875,0.078125,0.078125
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,4,True,0.4134258105958002,0.0,0.4134258105958002,0.6234706528983598,0.6229507044899456,1.172187328338623,0.8261741399765015,152.1548309326172,251.94337463378906,153.94334411621094,254.34104919433594,0.2643229365348816,0.2643229365348816
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,5,True,0.4813944271210642,0.0,0.4813944271210642,0.6576163084172707,0.6551868363125881,1.036361575126648,0.9619998931884766,138.35662841796875,265.7415771484375,140.78182983398438,267.5025634765625,0.30859375,0.30859375
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,6,True,0.49179072211293695,0.0,0.49179072211293695,0.6643313133859967,0.6615065760932557,1.0155858993530273,0.9827755689620972,135.6431121826172,268.45509338378906,138.2015838623047,270.0828094482422,0.32421875,0.32421875
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,7,True,0.5259401314158945,0.0,0.5259401314158945,0.6882747680849999,0.685450399277576,0.9473430514335632,1.0510184168815613,125.96759033203125,278.130615234375,128.42568969726562,279.85870361328125,0.35546875,0.35546875
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,8,True,0.6404073491855784,0.0,0.6404073491855784,0.7232359159599067,0.7205456858318774,0.7185961604118347,1.2797653079032898,111.8398666381836,292.25833892822266,114.09683227539062,294.18756103515625,0.47265625,0.47265625
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,9,True,0.7565947157804381,0.0,0.7565947157804381,0.7698471380409676,0.7670869096333196,0.48641180992126465,1.5119496583938599,93.00436401367188,311.0938415527344,95.09477233886719,313.1896209716797,0.6197916865348816,0.6197916865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,10,True,0.9083202552947663,0.0,0.9083202552947663,0.8223536184298302,0.8195974395846441,0.18320928514003754,1.815152183175087,71.78658294677734,332.3116226196289,73.65554809570312,334.62884521484375,0.87109375,0.87109375
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,11,True,0.9333170359934982,0.0,0.9333170359934982,0.8438604136876043,0.840454893000267,0.1332566738128662,1.8651047945022583,63.09571838378906,341.0024871826172,65.13978576660156,343.1446075439453,0.91796875,0.91796875
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,12,True,0.9801370217836337,0.0,0.9801370217836337,0.8937701317988702,0.8911794821146548,0.03969341516494751,1.958668053150177,42.92729187011719,361.17091369628906,44.429718017578125,363.85467529296875,0.9791666865348816,0.9791666865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,13,True,0.9882650205160363,0.0,0.9882650205160363,0.9286723235664226,0.9267981954250136,0.023450732231140137,1.9749107360839844,28.82338523864746,375.2748203277588,29.88715362548828,378.3972396850586,0.9869791865348816,0.9869791865348816
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,14,True,0.9997804730903523,0.0,0.9997804730903523,0.9640380394773317,0.9626724773786558,0.0004386941436678171,1.9979227741714567,14.532163619995117,389.56604194641113,15.24024486541748,393.0441484451294,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,15,True,0.9999909494847924,0.0,0.9999909494847924,0.9921291315342473,0.9917577539763067,1.8086202544509433e-05,1.99834338211258,3.1806037425994873,400.91760182380676,3.365180492401123,404.91921281814575,1.0,1.0
E,single_shape,TwoLayerCNN,5008,release_late,200,validation_patch,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9983614683151245,0.0,404.09820556640625,0.0,408.2843933105469,1.0,1.0
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,1,True,0.0037381504106175356,0.0,0.0037381504106175356,0.13810866268302546,0.13836658372304333,1.9827039241790771,0.007439255714416504,199.93600463867188,32.03755187988281,201.8796844482422,32.41914367675781,0.0,0.0
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,2,True,0.03811491795556521,0.0,0.03811491795556521,0.2847118268396568,0.28355495918117835,1.9142889976501465,0.07585418224334717,165.92794799804688,66.04560852050781,167.86224365234375,66.43658447265625,0.0013020833721384406,0.0013020833721384406
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,3,True,0.13056779154338616,0.0,0.13056779154338616,0.3486171768302373,0.3456258700744409,1.7302944660186768,0.2598487138748169,151.10360717773438,80.86994934082031,153.31910705566406,80.97972106933594,0.06640625,0.06640625
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,4,True,0.2580784541172686,0.0,0.2580784541172686,0.4465660477440553,0.4456556019595257,1.4765300750732422,0.5136131048202515,128.38204956054688,103.59150695800781,129.8822479248047,104.41658020019531,0.17578125,0.17578125
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,5,True,0.36463626650420755,0.0,0.36463626650420755,0.5081151808583153,0.5067565795689155,1.2644647359848022,0.7256784439086914,114.1042709350586,117.8692855834961,115.56634521484375,118.73248291015625,0.2565104365348816,0.2565104365348816
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,6,True,0.3921344140012961,0.0,0.3921344140012961,0.5545094687195995,0.5516489907831157,1.2097394466400146,0.780403733253479,103.34202575683594,128.63153076171875,105.04814147949219,129.2506866455078,0.2825520932674408,0.2825520932674408
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,7,True,0.44119331536763573,0.0,0.44119331536763573,0.579703461614157,0.574910109674533,1.1121052503585815,0.8780379295349121,97.4976806640625,134.4758758544922,99.59806823730469,134.7007598876953,0.3020833432674408,0.3020833432674408
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,8,True,0.5910906709726411,0.0,0.5910906709726411,0.6672257297076187,0.6622762857998294,0.813788115978241,1.1763550639152527,77.19482421875,154.7787322998047,79.1282730102539,155.1705551147461,0.40625,0.40625
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,9,True,0.6853382041767292,0.0,0.6853382041767292,0.7049537255160603,0.6992664108890945,0.6262220144271851,1.3639211654663086,68.44293212890625,163.53062438964844,70.46153259277344,163.83729553222656,0.5260416865348816,0.5260416865348816
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,10,True,0.8124507124009795,0.0,0.8124507124009795,0.7676172280494834,0.7623870553068637,0.37324994802474976,1.616893231868744,53.90665817260742,178.06689834594727,55.67243957519531,178.6263885498047,0.7395833730697632,0.7395833730697632
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,11,True,0.8361809991583671,0.0,0.8361809991583671,0.808900203508799,0.8013840175140254,0.32602328062057495,1.6641198992729187,44.330101013183594,187.6434555053711,46.535491943359375,187.76333618164062,0.7682291865348816,0.7682291865348816
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,12,True,0.940249792786428,0.0,0.940249792786428,0.8740486945933175,0.8689830488311479,0.11891147494316101,1.8712317049503326,29.217374801635742,202.75618171691895,30.697118759155273,203.60170936584473,0.92578125,0.92578125
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,13,True,0.9890023363340233,0.0,0.9890023363340233,0.9302852396744982,0.9278761365673011,0.021886926144361496,1.9682562537491322,16.171981811523438,215.80157470703125,16.898536682128906,217.4002914428711,0.9908854365348816,0.9908854365348816
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,14,True,0.9965404066989644,0.0,0.9965404066989644,0.958998132909383,0.9575124258048796,0.00688508665189147,1.9832580932416022,9.511348724365234,222.46220779418945,9.954788208007812,224.3440399169922,1.0,1.0
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,15,True,0.9989526107547358,0.0,0.9989526107547358,0.9766496478150606,0.9759722691124616,0.002084454521536827,1.9880587253719568,5.416664123535156,226.55689239501953,5.629669189453125,228.66915893554688,1.0,1.0
E,single_shape,TwoLayerCNN,5008,retention_0p1,200,contrast,16,True,1.0,0.0,1.0,1.0,1.0,0.0,1.9901431798934937,0.0,231.9735565185547,0.0,234.298828125,1.0,1.0
